路線方向,路段,交流道,進出口,週六,週日,週2-4 
國1高架北向路段,泰山轉接道-五股,非匝道資料,非匝道資料,23831,24619,21914
國1高架北向路段,五股-環北,非匝道資料,非匝道資料,73594,70017,75429
國1高架北向路段,環北-下塔悠出口匝道,非匝道資料,非匝道資料,48953,46292,50411
國1高架北向路段,下塔悠出口匝道-堤頂,非匝道資料,非匝道資料,43270,41077,42350
國1高架北向路段,堤頂-汐止端,非匝道資料,非匝道資料,38648,33808,33762
國3甲西向路段,木柵-萬芳,非匝道資料,非匝道資料,31417,30649,34839
國3甲西向路段,萬芳-台北端,非匝道資料,非匝道資料,21190,20325,22714
國2西向路段,鶯歌系統-大湳,非匝道資料,非匝道資料,56996,54734,61563
國2西向路段,大湳-南桃園,非匝道資料,非匝道資料,58384,53390,60349
國2西向路段,南桃園-機場系統,非匝道資料,非匝道資料,75508,68197,73714
國2西向路段,機場系統-大竹,非匝道資料,非匝道資料,65904,58252,68559
國2西向路段,大竹-大園,非匝道資料,非匝道資料,40578,35509,46503
國2西向路段,大園-機場端,非匝道資料,非匝道資料,23033,19754,28722
國4西向路段,豐勢-后豐,非匝道資料,非匝道資料,12636,13939,11187
國4西向路段,后豐-台中系統,非匝道資料,非匝道資料,22836,23400,22402
國4西向路段,台中系統-神岡,非匝道資料,非匝道資料,29002,27826,29038
國4西向路段,神岡-中港系統,非匝道資料,非匝道資料,27183,26440,26066
國4西向路段,中港系統-清水端,非匝道資料,非匝道資料,17099,14973,17409
國6西向路段,埔里端-埔里,非匝道資料,非匝道資料,4018,6359,2542
國6西向路段,埔里-愛蘭,非匝道資料,非匝道資料,9427,13642,6505
國6西向路段,愛蘭-北山,非匝道資料,非匝道資料,20561,25749,13856
國6西向路段,北山-國姓,非匝道資料,非匝道資料,21756,28364,14449
國6西向路段,國姓-東草屯,非匝道資料,非匝道資料,24261,31594,16579
國6西向路段,東草屯-舊正,非匝道資料,非匝道資料,27726,33501,19722
國6西向路段,舊正-霧峰系統,非匝道資料,非匝道資料,27085,30159,20847
國8西向路段,新化端-新化系統,非匝道資料,非匝道資料,6410,8435,6952
國8西向路段,新化系統-新市,非匝道資料,非匝道資料,23369,26284,19143
國8西向路段,新市-台南系統,非匝道資料,非匝道資料,28738,28034,28124
國8西向路段,台南系統-南133,非匝道資料,非匝道資料,25275,24014,24953
國8西向路段,南133-新吉,非匝道資料,非匝道資料,19742,18542,18445
國8西向路段,新吉-台南端,非匝道資料,非匝道資料,12414,11870,12068
國10西向路段,旗山端-里港,非匝道資料,非匝道資料,16100,19727,11524
國10西向路段,里港-嶺口,非匝道資料,非匝道資料,20502,23459,15832
國10西向路段,嶺口-燕巢系統,非匝道資料,非匝道資料,25730,28591,20110
國10西向路段,燕巢系統-燕巢,非匝道資料,非匝道資料,41438,45750,34766
國10西向路段,燕巢-仁武,非匝道資料,非匝道資料,36105,40519,33026
國10西向路段,仁武-鼎金系統,非匝道資料,非匝道資料,43739,43925,41824
國10西向路段,鼎金系統-左營端,非匝道資料,非匝道資料,45863,46553,42767
