路線方向,路段,交流道,進出口,週六,週日,週2-4
國1南向,非主線資料,湖口,出口,7541,6423,11424
國1南向,非主線資料,竹北,出口,11715,10476,14748
國1南向,非主線資料,新竹,出口,22099,20529,31964
國1南向,非主線資料,新竹系統,出口,26144,19977,29892
國1南向,非主線資料,頭份,出口,12345,9749,14424
國1南向,非主線資料,頭屋,出口,5239,3931,4573
國1南向,非主線資料,苗栗,出口,3998,2779,2978
國1南向,非主線資料,銅鑼,出口,1671,1338,1748
國1南向,非主線資料,三義,出口,4280,3366,3709
國1南向,非主線資料,后里,出口,1976,1808,1577
國1南向,非主線資料,台中系統,出口,4275,3530,4059
國1南向,非主線資料,豐原,出口,8895,7721,10130
國1南向,非主線資料,大雅,出口,22489,18597,22503
國1南向,非主線資料,台中,出口,17001,14137,19406
國1南向,非主線資料,南屯,出口,12614,10598,14434
國1南向,非主線資料,王田,出口,6985,5440,9292
國1南向,非主線資料,彰化系統,出口,3776,2777,4557
國1南向,非主線資料,彰化,出口,17653,14412,20287
國1南向,非主線資料,埔鹽系統,出口,11823,9397,13889
國1南向,非主線資料,員林,出口,9297,7861,10195
國1南向,非主線資料,北斗,出口,9213,7254,9795
國1南向,非主線資料,西螺,出口,4793,3313,4399
國1南向,非主線資料,虎尾,出口,3589,2810,3699
國1南向,非主線資料,斗南,出口,4775,3685,4549
國1南向,非主線資料,雲林系統,出口,9912,7421,8340
國1南向,非主線資料,大林,出口,2807,2346,2774
國1南向,非主線資料,民雄,出口,6042,4705,5490
國1南向,非主線資料,嘉義,出口,9063,6938,9064
國1南向,非主線資料,水上,出口,2551,2033,2689
國1南向,非主線資料,嘉義系統,出口,6674,5241,6302
國1南向,非主線資料,新營,出口,4119,3247,3884
國1南向,非主線資料,下營系統,出口,3285,3261,3148
國1南向,非主線資料,麻豆,出口,4632,4145,4601
國1南向,非主線資料,安定,出口,3738,3609,5659
國1南向,非主線資料,台南系統,出口,7555,6173,7854
國1南向,非主線資料,永康,出口,13427,12407,13194
國1南向,非主線資料,大灣,出口,12639,11091,13497
國1南向,非主線資料,台南,出口,9655,8333,11109
國1南向,非主線資料,仁德系統,出口,13253,11265,15205
國1南向,非主線資料,路竹,出口,5153,4693,5450
國1南向,非主線資料,高科,出口,5596,3978,9308
國1南向,非主線資料,岡山,出口,5135,4475,6264
國1南向,非主線資料,楠梓,出口,13745,11666,16912
國1南向,非主線資料,鼎金系統,出口,21606,18710,22726
國1南向,非主線資料,高雄,出口,42605,37996,43668
國1南向,非主線資料,瑞隆路,出口,12604,11307,12322
國1南向,非主線資料,五甲系統,出口,34063,27112,31178
國1南向,非主線資料,五甲,出口,4761,3738,6409
國1南向,非主線資料,高雄端,出口,19869,17746,27524
國1南向,非主線資料,高港高架,出口,5156,4139,8970
國1高架北向,非主線資料,汐止端,出口,28949,23894,29949
國1高架北向,非主線資料,堤頂,出口,12298,10718,17729
國1高架北向,非主線資料,下塔悠,出口,3999,3485,6518
國1高架北向,非主線資料,環北,出口,17743,15761,20604
國1高架北向,非主線資料,泰山轉接道,出口,21201,20276,21470
國1高架北向,非主線資料,機場系統,出口,3117,2851,4299
國1高架北向,非主線資料,中壢轉接道,出口,9533,9508,12458
國1高架南向,非主線資料,堤頂,出口,6870,6074,9347
國1高架南向,非主線資料,五股轉接道,出口,34567,30535,42743
國1高架南向,非主線資料,機場系統,出口,7492,6499,10198
國1高架南向,非主線資料,中壢轉接道,出口,14197,12225,15721
國2西向,非主線資料,機場端,出口,14360,14401,25022
國2西向,非主線資料,大園,出口,16176,13259,21238
國2西向,非主線資料,大竹,出口,18611,14929,23460
國2西向,非主線資料,機場系統,出口,38861,33641,45834
國2西向,非主線資料,南桃園,出口,14171,12580,17696
國2西向,非主線資料,大湳,出口,17463,15863,21618
國2東向,非主線資料,大園,出口,1972,1728,3041
國2東向,非主線資料,大竹,出口,3406,2953,5122
國2東向,非主線資料,機場系統,出口,19756,16874,28102
國2東向,非主線資料,南桃園,出口,27034,23458,35005
國2東向,非主線資料,大湳,出口,17054,14972,21980
國2東向,非主線資料,鶯歌系統,出口,45505,37087,54865
國3北向,非主線資料,基金,出口,18075,15660,19637
國3北向,非主線資料,瑪東系統,出口,1975,1270,1426
國3北向,非主線資料,汐止系統,出口,23037,21343,26883
國3北向,非主線資料,新台五路,出口,11997,10177,17010
國3北向,非主線資料,南港,出口,11272,11030,15059
國3北向,非主線資料,南港系統,出口,11865,9341,7875
國3北向,非主線資料,南深路,出口,2018,1848,2632
國3北向,非主線資料,木柵,出口,11290,9643,12929
國3北向,非主線資料,新店,出口,6729,5827,8444
國3北向,非主線資料,安坑,出口,20279,17714,23622
國3北向,非主線資料,中和,出口,27058,24912,29115
國3北向,非主線資料,土城,出口,28262,25932,32284
國3北向,非主線資料,三鶯,出口,13674,11975,16523
國3北向,非主線資料,鶯歌系統,出口,15654,15148,18856
國3北向,非主線資料,大溪,出口,6888,6940,6975
國3北向,非主線資料,龍潭,出口,3982,5251,4441
國3北向,非主線資料,關西,出口,3262,3242,3459
國3北向,非主線資料,竹林,出口,5155,4629,6136
國3北向,非主線資料,寶山,出口,4043,3757,6925
國3北向,非主線資料,新竹系統,出口,21810,22403,25748
國3北向,非主線資料,茄苳,出口,4223,4230,4497
國3北向,非主線資料,香山,出口,3124,2694,4372
國3北向,非主線資料,竹南,出口,3378,3602,3341
國3北向,非主線資料,大山,出口,689,924,718
國3北向,非主線資料,後龍,出口,2301,2795,2328
國3北向,非主線資料,通霄,出口,2617,2556,1875
國3北向,非主線資料,苑裡,出口,6700,5644,7889
國3北向,非主線資料,大甲,出口,8436,7263,9094
國3北向,非主線資料,中港系統,出口,5129,4476,6227
國3北向,非主線資料,沙鹿,出口,7041,6057,8765
國3北向,非主線資料,龍井,出口,8215,7707,9610
國3北向,非主線資料,和美,出口,11429,8896,14590
國3北向,非主線資料,彰化系統,出口,11349,10171,12940
國3北向,非主線資料,快官,出口,17945,17259,19859
國3北向,非主線資料,烏日,出口,3899,3375,6006
國3北向,非主線資料,中投,出口,9598,9419,10307
國3北向,非主線資料,霧峰,出口,26147,28015,24743
國3北向,非主線資料,霧峰系統,出口,5573,4368,4350
國3北向,非主線資料,草屯,出口,2685,2670,3126
國3北向,非主線資料,中興系統,出口,4872,4468,4859
國3北向,非主線資料,中興,出口,4066,3471,4462
國3北向,非主線資料,南投,出口,1870,1664,2214
國3北向,非主線資料,名間,出口,1597,1699,1609
國3北向,非主線資料,竹山,出口,3314,2645,2228
國3北向,非主線資料,南雲,出口,1846,1600,1553
國3北向,非主線資料,斗六,出口,3346,2968,3505
國3北向,非主線資料,古坑系統,出口,3063,3067,2693
國3北向,非主線資料,古坑,出口,1205,1114,947
國3北向,非主線資料,梅山,出口,4110,3489,4189
國3北向,非主線資料,竹崎,出口,5611,4754,5533
國3北向,非主線資料,中埔,出口,6225,5473,4406
國3北向,非主線資料,水上系統,出口,2372,2448,1956
國3北向,非主線資料,白河,出口,2730,2724,1871
國3北向,非主線資料,柳營,出口,2488,2096,2786
國3北向,非主線資料,烏山頭,出口,3196,2533,2794
國3北向,非主線資料,官田系統,出口,6151,5893,5219
國3北向,非主線資料,善化,出口,3242,3124,3602
國3北向,非主線資料,新化系統,出口,7654,7710,8736
國3北向,非主線資料,關廟,出口,6163,7090,5131
國3北向,非主線資料,田寮,出口,2445,2531,2300
國3北向,非主線資料,燕巢系統,出口,10275,9912,11192
國3北向,非主線資料,九如,出口,2602,2283,2609
國3北向,非主線資料,長治,出口,3940,3325,4056
國3北向,非主線資料,麟洛,出口,6177,5578,6582
國3北向,非主線資料,竹田系統,出口,11512,12969,10254
國3北向,非主線資料,南州,出口,423,350,372
國3甲西向,非主線資料,台北端,出口,16374,14464,19168
國3甲西向,非主線資料,萬芳,出口,13548,12352,16015
國3甲東向,非主線資料,萬芳,出口,5567,4430,6350
國3甲東向,非主線資料,深坑端,出口,24767,20202,27745
國3南向,非主線資料,瑪東系統,出口,2875,2463,4043
國3南向,非主線資料,汐止系統,出口,8534,8497,10723
國3南向,非主線資料,新台五路,出口,7235,5613,11720
國3南向,非主線資料,南港,出口,3906,3471,5562
國3南向,非主線資料,南港系統,出口,16276,13309,13807
國3南向,非主線資料,木柵,出口,13538,12503,16350
國3南向,非主線資料,新店,出口,8076,7077,10407
國3南向,非主線資料,安坑,出口,7984,6722,9912
國3南向,非主線資料,中和,出口,18345,16149,21592
國3南向,非主線資料,土城,出口,12503,9776,17731
國3南向,非主線資料,樹林,出口,11663,9644,14134
國3南向,非主線資料,三鶯,出口,10709,9313,12157
國3南向,非主線資料,鶯歌系統,出口,26432,22915,34160
國3南向,非主線資料,大溪,出口,19722,17467,24267
國3南向,非主線資料,龍潭,出口,10716,9606,13710
國3南向,非主線資料,關西,出口,4763,4029,3473
國3南向,非主線資料,竹林,出口,10409,9373,9754
國3南向,非主線資料,寶山,出口,3099,2976,5417
國3南向,非主線資料,新竹系統,出口,16773,12930,14880
國3南向,非主線資料,茄苳,出口,7403,6809,9393
國3南向,非主線資料,香山,出口,6683,5352,11397
國3南向,非主線資料,西濱,出口,6141,4865,6639
國3南向,非主線資料,竹南,出口,4298,2859,4815
國3南向,非主線資料,大山,出口,2313,1750,2411
國3南向,非主線資料,後龍,出口,3391,2500,3090
國3南向,非主線資料,通霄,出口,3004,2186,2414
國3南向,非主線資料,苑裡,出口,2561,1980,2214
國3南向,非主線資料,大甲,出口,2701,2189,2438
國3南向,非主線資料,中港系統,出口,12134,10438,12513
國3南向,非主線資料,沙鹿,出口,6648,5927,7272
國3南向,非主線資料,龍井,出口,6984,5976,8053
國3南向,非主線資料,和美,出口,4465,3532,5129
國3南向,非主線資料,彰化系統,出口,19790,15585,19454
國3南向,非主線資料,快官,出口,10445,8911,11699
國3南向,非主線資料,烏日,出口,3488,2332,6512
國3南向,非主線資料,中投,出口,6092,4922,7718
國3南向,非主線資料,霧峰,出口,10101,8485,13045
國3南向,非主線資料,霧峰系統,出口,16760,13337,13802
國3南向,非主線資料,草屯,出口,5662,4729,6542
國3南向,非主線資料,中興系統,出口,11183,9788,10652
國3南向,非主線資料,中興,出口,7602,6149,10242
國3南向,非主線資料,南投,出口,7989,6481,9261
國3南向,非主線資料,名間,出口,8102,6413,6710
國3南向,非主線資料,竹山,出口,7820,6121,5835
國3南向,非主線資料,南雲,出口,2074,1536,1733
國3南向,非主線資料,斗六,出口,4061,3293,3790
國3南向,非主線資料,古坑(北)&古坑系統,出口,6095,5033,4924
國3南向,非主線資料,古坑(南),出口,0,0,0
國3南向,非主線資料,梅山,出口,1981,1745,1821
國3南向,非主線資料,竹崎,出口,6043,4873,5313
國3南向,非主線資料,中埔,出口,5474,4305,4544
國3南向,非主線資料,水上系統,出口,6034,5241,5696
國3南向,非主線資料,白河,出口,2120,1972,1497
國3南向,非主線資料,柳營,出口,821,795,724
國3南向,非主線資料,烏山頭,出口,921,774,832
國3南向,非主線資料,官田系統,出口,3028,2851,2258
國3南向,非主線資料,善化,出口,3139,3416,3243
國3南向,非主線資料,新化系統,出口,9376,9860,7359
國3南向,非主線資料,關廟,出口,7724,7588,7899
國3南向,非主線資料,田寮,出口,2210,2479,1607
國3南向,非主線資料,燕巢系統,出口,12392,11924,10195
國3南向,非主線資料,九如,出口,7733,6595,7297
國3南向,非主線資料,屏東,出口,4314,3723,4206
國3南向,非主線資料,長治,出口,4197,3615,3622
國3南向,非主線資料,麟洛,出口,4180,3508,4019
國3南向,非主線資料,竹田系統,出口,7748,6776,8022
國3南向,非主線資料,崁頂,出口,3406,2722,3411
國3南向,非主線資料,南州,出口,14119,11504,10387
國3南向,非主線資料,大鵬灣端,出口,6765,5529,4678
國4西向,非主線資料,清水端,出口,12664,9897,14773
國4西向,非主線資料,中港系統,出口,12246,10938,13250
國4西向,非主線資料,神岡,出口,4200,3246,6687
國4西向,非主線資料,台中系統,出口,10340,9341,10933
國4東向,非主線資料,中港系統,出口,4723,4287,5095
國4東向,非主線資料,神岡,出口,3079,630,4418
國4東向,非主線資料,台中系統,出口,15300,13299,18708
國4東向,非主線資料,后豐,出口,17866,14126,19403
國4東向,非主線資料,豐原端,出口,0,0,0
國5北向,非主線資料,南港系統,出口,27360,30669,23249
國5北向,非主線資料,石碇,出口,2518,2875,2133
國5北向,非主線資料,坪林,出口,475,213,331
國5北向,非主線資料,頭城,出口,3765,2089,3927
國5北向,非主線資料,宜蘭,出口,3740,2436,4396
國5北向,非主線資料,羅東,出口,2235,1419,2697
國5南向,非主線資料,石碇,出口,2343,2614,2556
國5南向,非主線資料,坪林,出口,2267,2547,1715
國5南向,非主線資料,頭城,出口,7990,5982,5641
國5南向,非主線資料,宜蘭,出口,8752,6423,7797
國5南向,非主線資料,羅東,出口,11126,7876,9953
國5南向,非主線資料,蘇澳,出口,10660,8055,9370
國6西向,非主線資料,霧峰系統,出口,20231,21532,17503
國6西向,非主線資料,舊正,出口,2548,3242,2238
國6西向,非主線資料,東草屯,出口,925,1010,909
國6西向,非主線資料,國姓,出口,428,542,477
國6西向,非主線資料,愛蘭,出口,458,408,347
國6東向,非主線資料,舊正,出口,2158,1878,2920
國6東向,非主線資料,東草屯,出口,3409,2652,3594
國6東向,非主線資料,國姓,出口,3534,2699,2370
國6東向,非主線資料,北山,出口,1022,795,645
國6東向,非主線資料,愛蘭,出口,8948,7222,6299
國6東向,非主線資料,埔里,出口,4065,3336,3272
國6東向,非主線資料,埔里端,出口,3832,2716,2337
國8西向,非主線資料,台南端,出口,9065,8113,10453
國8西向,非主線資料,新吉,出口,6364,5445,6772
國8西向,非主線資料,台南系統,出口,14242,12801,16062
國8西向,非主線資料,新市,出口,2746,2499,3238
國8西向,非主線資料,新化系統,出口,3018,2859,2881
國8東向,非主線資料,台南系統,出口,12574,10662,15085
國8東向,非主線資料,新市,出口,8149,7106,12359
國8東向,非主線資料,新化系統,出口,14501,12332,12577
國8東向,非主線資料,新化端,出口,6498,6201,5971
國10西向,非主線資料,鼎金系統,進口,26836,24450,29085
國10西向,非主線資料,仁武,進口,13514,10254,16732
國10西向,非主線資料,燕巢,進口,5342,4233,8536
國10西向,非主線資料,燕巢系統,進口,17099,17727,17167
國10西向,非主線資料,嶺口,進口,3833,3891,3481
國10西向,非主線資料,里港,進口,4320,2924,4286
國10西向,非主線資料,旗山端,進口,11521,14164,9938
國10東向,非主線資料,左營端,進口,28529,25519,29733
國10東向,非主線資料,鼎金系統,進口,20990,17637,22091
國10東向,非主線資料,仁武,進口,11598,9266,12717
國10東向,非主線資料,燕巢,進口,8144,6825,8524
國10東向,非主線資料,燕巢系統,進口,5383,3910,4469
國1北向,非主線資料,基隆,進口,6417,5105,7151
國1北向,非主線資料,五堵,進口,4356,3697,6081
國1北向,非主線資料,汐止及汐止系統,進口,31792,27073,31366
國1北向,非主線資料,內湖,進口,22248,18764,25222
國1北向,非主線資料,圓山,進口,11626,9694,13719
國1北向,非主線資料,台北,進口,22745,19279,24389
國1北向,非主線資料,三重,進口,16943,13813,18868
國1北向,非主線資料,五股,進口,16620,12887,19921
國1北向,非主線資料,高公局,進口,292,200,709
國1北向,非主線資料,泰山轉接道,進口,21201,20276,21470
國1北向,非主線資料,林口,進口,33298,26506,44122
國1北向,非主線資料,桃園,進口,24478,20209,30822
國1北向,非主線資料,機場系統,進口,29051,24838,36260
國1北向,非主線資料,內壢,進口,20055,16699,25030
國1北向,非主線資料,中壢轉接道,進口,9533,9508,12458
國1北向,非主線資料,中壢,進口,10282,8212,12779
國1北向,非主線資料,平鎮系統,進口,22675,19306,28081
國1北向,非主線資料,幼獅,進口,5970,4290,10159
國1北向,非主線資料,楊梅,進口,17842,14979,22558
國1北向,非主線資料,湖口,進口,7127,6551,11460
國1北向,非主線資料,竹北,進口,12225,9343,14800
國1北向,非主線資料,新竹,進口,24277,20658,33646
國1北向,非主線資料,新竹系統,進口,23737,24036,29741
國1北向,非主線資料,頭份,進口,12101,10632,14178
國1北向,非主線資料,頭屋,進口,4846,5010,4676
國1北向,非主線資料,苗栗,進口,3319,4034,3034
國1北向,非主線資料,銅鑼,進口,1664,1711,1837
國1北向,非主線資料,三義,進口,3840,3971,3712
國1北向,非主線資料,后里,進口,1845,2003,1541
國1北向,非主線資料,台中系統,進口,3772,3769,3857
國1北向,非主線資料,豐原,進口,10022,9094,10993
國1北向,非主線資料,大雅,進口,22231,19316,22938
國1北向,非主線資料,台中,進口,19043,15809,20839
國1北向,非主線資料,南屯,進口,11055,9356,13247
國1北向,非主線資料,王田,進口,7217,5942,9762
國1北向,非主線資料,彰化系統,進口,4271,4078,5506
國1北向,非主線資料,彰化,進口,17716,15048,20906
國1北向,非主線資料,埔鹽系統,進口,11425,10231,14258
國1北向,非主線資料,員林,進口,9159,8102,10213
國1北向,非主線資料,北斗,進口,8667,7396,9584
國1北向,非主線資料,西螺,進口,4782,4217,4712
國1北向,非主線資料,虎尾,進口,2985,2674,3251
國1北向,非主線資料,斗南,進口,4380,3968,4374
國1北向,非主線資料,雲林系統,進口,9436,8949,8801
國1北向,非主線資料,大林,進口,2718,2734,2713
國1北向,非主線資料,民雄,進口,5556,5152,5339
國1北向,非主線資料,嘉義,進口,8750,7966,9115
國1北向,非主線資料,水上,進口,2419,2334,2753
國1北向,非主線資料,嘉義系統,進口,6587,6155,6603
國1北向,非主線資料,新營,進口,3852,3761,3872
國1北向,非主線資料,下營系統,進口,3204,3113,3209
國1北向,非主線資料,麻豆,進口,4335,4082,4435
國1北向,非主線資料,安定,進口,3697,2986,5369
國1北向,非主線資料,台南系統,進口,7973,7144,8445
國1北向,非主線資料,永康,進口,13910,12575,13339
國1北向,非主線資料,大灣,進口,13008,11676,13495
國1北向,非主線資料,台南,進口,8468,7295,9316
國1北向,非主線資料,仁德系統,進口,13027,11924,15578
國1北向,非主線資料,路竹,進口,5147,4603,5576
國1北向,非主線資料,高科,進口,5638,4089,9328
國1北向,非主線資料,岡山,進口,4974,4417,6073
國1北向,非主線資料,楠梓,進口,14616,12740,18002
國1北向,非主線資料,鼎金系統,進口,18973,16940,19251
國1北向,非主線資料,高雄,進口,45429,41816,45510
國1北向,非主線資料,五甲系統,進口,46428,41509,47516
國1北向,非主線資料,五甲,進口,18367,15745,21676
國1北向,非主線資料,高雄端,進口,4819,3662,6803
國1北向,非主線資料,高港高架,進口,6260,5222,10066
國1南向,非主線資料,基隆端,進口,23157,20182,23427
國1南向,非主線資料,基隆,進口,5441,4516,6682
國1南向,非主線資料,八堵,進口,7454,7564,7007
國1南向,非主線資料,大華系統,進口,21266,19416,20109
國1南向,非主線資料,五堵,進口,6089,4851,8712
國1南向,非主線資料,汐止及汐止系統,進口,14977,13405,18403
國1南向,非主線資料,東湖,進口,14698,12010,16395
國1南向,非主線資料,內湖,進口,11779,8969,16131
國1南向,非主線資料,圓山,進口,46511,38375,53015
國1南向,非主線資料,台北,進口,14802,12107,16994
國1南向,非主線資料,三重,進口,9979,8372,9674
國1南向,非主線資料,五股轉接道,進口,34567,30535,42743
國1南向,非主線資料,五股,進口,21743,16862,24047
國1南向,非主線資料,高公局,進口,188,151,299
國1南向,非主線資料,林口,進口,27029,20407,37842
國1南向,非主線資料,桃園,進口,24315,19769,29777
國1南向,非主線資料,機場系統,進口,19298,15972,23905
國1南向,非主線資料,內壢,進口,14000,11249,18048
國1南向,非主線資料,中壢轉接道,進口,14197,12225,15721
國1南向,非主線資料,中壢,進口,6958,5946,7467
國1南向,非主線資料,平鎮系統,進口,14936,12744,18082
國1南向,非主線資料,幼獅,進口,2571,1895,4086
國1南向,非主線資料,楊梅,進口,4194,3531,5788
國1南向,非主線資料,高架楊梅端,進口,25539,21812,23681
國1南向,非主線資料,湖口,進口,12435,10552,19060
國1南向,非主線資料,竹北,進口,14699,11219,19202
國1南向,非主線資料,新竹,進口,20255,15161,23917
國1南向,非主線資料,新竹系統,進口,14821,11261,10864
國1南向,非主線資料,頭份,進口,5496,4780,5168
國1南向,非主線資料,頭屋,進口,852,753,806
國1南向,非主線資料,苗栗,進口,4782,4560,4855
國1南向,非主線資料,銅鑼,進口,2802,2950,2838
國1南向,非主線資料,三義,進口,3364,3227,2860
國1南向,非主線資料,后里,進口,8017,6699,9825
國1南向,非主線資料,台中系統,進口,21754,18902,25680
國1南向,非主線資料,豐原,進口,9265,7145,13161
國1南向,非主線資料,大雅,進口,7921,5720,10477
國1南向,非主線資料,台中,進口,14547,12082,14140
國1南向,非主線資料,南屯,進口,10513,8322,11557
國1南向,非主線資料,王田,進口,6214,5089,7333
國1南向,非主線資料,彰化系統,進口,26905,21707,26937
國1南向,非主線資料,彰化,進口,10813,9356,12787
國1南向,非主線資料,埔鹽系統,進口,9165,7390,9939
國1南向,非主線資料,員林,進口,2406,1997,2338
國1南向,非主線資料,北斗,進口,3155,2875,3013
國1南向,非主線資料,西螺,進口,5116,4058,5139
國1南向,非主線資料,虎尾,進口,2046,1846,2188
國1南向,非主線資料,斗南,進口,4949,3720,5830
國1南向,非主線資料,雲林系統,進口,6798,5979,6940
國1南向,非主線資料,大林,進口,2144,1872,2676
國1南向,非主線資料,民雄,進口,4552,3929,4674
國1南向,非主線資料,嘉義,進口,6519,5571,6478
國1南向,非主線資料,水上,進口,1651,1510,1689
國1南向,非主線資料,嘉義系統,進口,6101,6195,5604
國1南向,非主線資料,新營,進口,9035,7944,10623
國1南向,非主線資料,下營系統,進口,8007,7251,7640
國1南向,非主線資料,麻豆,進口,7295,6227,8266
國1南向,非主線資料,安定,進口,5112,3844,7596
國1南向,非主線資料,台南系統,進口,19288,16965,22759
國1南向,非主線資料,永康,進口,11873,9614,15094
國1南向,非主線資料,台南,進口,17058,15282,17486
國1南向,非主線資料,仁德系統,進口,13166,11143,15098
國1南向,非主線資料,路竹,進口,5865,5054,7094
國1南向,非主線資料,高科,進口,5366,3623,8417
國1南向,非主線資料,岡山,進口,13919,10948,17830
國1南向,非主線資料,楠梓,進口,21513,17231,25652
國1南向,非主線資料,鼎金系統,進口,42827,38080,45647
國1南向,非主線資料,中正路,進口,22041,18269,23180
國1南向,非主線資料,五甲,進口,9244,7836,10810
國1高架北向,非主線資料,堤頂,進口,8625,6731,11563
國1高架北向,非主線資料,五股轉接道,進口,39452,32798,47279
