路線方向,路段,交流道,進出口,週六,週日,週2-4
國3北向,非主線資料,南雲,進口,2507,2721,2252
國3北向,非主線資料,南雲,出口,2655,2544,1826
國3北向,非主線資料,斗六,進口,5077,5499,4158
國3北向,非主線資料,斗六,出口,3915,4100,3551
國3北向,非主線資料,古坑系統,進口,6627,8881,5226
國3北向,非主線資料,古坑系統,出口,3828,4101,2721
國3北向,非主線資料,古坑,進口,281,357,194
國3北向,非主線資料,古坑,出口,1587,1739,1052
國3北向,非主線資料,梅山,進口,2367,2893,2016
國3北向,非主線資料,梅山,出口,4980,5035,4293
國3北向,非主線資料,竹崎,進口,6965,7965,5551
國3北向,非主線資料,竹崎,出口,5966,5839,5277
國3北向,非主線資料,中埔,進口,5430,6337,4487
國3北向,非主線資料,中埔,出口,7199,7290,4538
國3北向,非主線資料,水上系統,進口,7094,7635,5765
國3北向,非主線資料,水上系統,出口,3121,3629,2076
國3北向,非主線資料,白河,進口,2766,3576,1855
國3北向,非主線資料,白河,出口,3584,4325,2043
國3北向,非主線資料,柳營,進口,1410,1692,971
國3北向,非主線資料,柳營,出口,3037,3018,2753
國3北向,非主線資料,烏山頭,進口,1222,1420,964
國3北向,非主線資料,烏山頭,出口,3477,3517,2900
國3北向,非主線資料,官田系統,進口,3483,4580,2387
國3北向,非主線資料,官田系統,出口,6197,6781,4722
國3北向,非主線資料,善化,進口,3736,3720,3245
國3北向,非主線資料,善化,出口,3523,3659,3261
國3北向,非主線資料,新化系統,進口,10962,11703,7239
國3北向,非主線資料,新化系統,出口,7536,8211,7351
國3北向,非主線資料,關廟,進口,8664,9160,7926
國3北向,非主線資料,關廟,出口,6602,8550,4411
國3北向,非主線資料,田寮,進口,2628,3404,1751
國3北向,非主線資料,田寮,出口,2874,3108,2150
國3北向,非主線資料,燕巢系統,進口1-國10西,3778,3967,2549
國3北向,非主線資料,燕巢系統,進口2-國10東,8959,8936,5176
國3北向,非主線資料,燕巢系統,出口,11554,11989,12201
國3北向,非主線資料,九如,進口,8448,9305,7631
國3北向,非主線資料,九如,出口,2896,2835,2763
國3北向,非主線資料,屏東,進口,3764,3867,3476
國3北向,非主線資料,長治,進口,4686,5277,3954
國3北向,非主線資料,長治,出口,4250,3967,3977
國3北向,非主線資料,麟洛,進口,4222,4566,4075
國3北向,非主線資料,麟洛,出口,7371,6964,6881
國3北向,非主線資料,竹田系統,進口,8596,8561,7964
國3北向,非主線資料,竹田系統,出口,12631,15494,10645
國3北向,非主線資料,崁頂,進口,3868,4107,3764
國3北向,非主線資料,南州,進口,12386,16316,10181
國3北向,非主線資料,南州,出口,532,501,446
國3北向,非主線資料,林邊,進口,4832,6141,3658
國3北向,非主線資料,大鵬灣端,進口,1239,1603,794
國1高架南向,非主線資料,汐止端,進口,32620,33496,29972
國1高架南向,非主線資料,堤頂,進口,23888,20127,28244
國1高架南向,非主線資料,堤頂,出口,11576,10768,12590
國1高架南向,非主線資料,環北,進口,25426,23691,24145
國1高架南向,非主線資料,五股轉接道,出口,46418,43556,49255
國1高架南向,非主線資料,泰山轉接道,進口,39766,37036,33411
國1高架南向,非主線資料,機場系統,進口,7496,7182,7930
國1高架南向,非主線資料,機場系統,出口,22432,22610,22707
國1高架南向,非主線資料,中壢轉接道,進口,"44,766","39,654","35,751"
國1高架南向,非主線資料,中壢轉接道,出口,48522,44462,38815
國1高架北向,非主線資料,汐止端,出口,37935,34154,32964
國1高架北向,非主線資料,堤頂,進口,12511,10696,13471
國1高架北向,非主線資料,堤頂,出口,18386,16819,22490
國1高架北向,非主線資料,下塔悠,出口,6092,5708,9022
國1高架北向,非主線資料,環北,出口,26797,25799,26358
國1高架北向,非主線資料,五股轉接道,進口,52804,47119,54720
國1高架北向,非主線資料,泰山轉接道,出口,33829,34643,29688
國1高架北向,非主線資料,機場系統,進口,21733,21497,22391
國1高架北向,非主線資料,機場系統,出口,7955,8044,8398
國1高架北向,非主線資料,中壢轉接道,進口,44412,46117,37899
國1高架北向,非主線資料,中壢轉接道,出口,39586,42793,34551
國1高架北向,非主線資料,楊梅端,進口,39598,42847,35061
國2東向,非主線資料,機場端,進口,45146,46679,46503
國2東向,非主線資料,大園,進口,19502,17385,23260
國2東向,非主線資料,大園,出口,6717,6838,7466
國2東向,非主線資料,大竹,進口,25020,22396,27169
國2東向,非主線資料,大竹,出口,5800,5466,6870
國2東向,非主線資料,機場系統,進口,46934,42378,46872
國2東向,非主線資料,機場系統,出口,49008,46317,50812
國2東向,非主線資料,南桃園,進口,18261,15474,18709
國2東向,非主線資料,南桃園,出口,35106,32093,36396
國2東向,非主線資料,大湳,進口,25021,21665,25499
國2東向,非主線資料,大湳,出口,21500,19063,23349
國2東向,非主線資料,鶯歌系統,出口,61579,55259,63601
國2西向,非主線資料,機場端,出口,44655,46609,49332
國2西向,非主線資料,大園,進口,8289,8344,9025
國2西向,非主線資料,大園,出口,21071,19066,23813
國2西向,非主線資料,大竹,進口,4918,4482,5895
國2西向,非主線資料,大竹,出口,27066,24202,26636
國2西向,非主線資料,機場系統,進口,46811,45388,49907
國2西向,非主線資料,機場系統,出口,45071,40677,47149
國2西向,非主線資料,南桃園,進口,38483,34419,39069
國2西向,非主線資料,南桃園,出口,17984,17277,19380
國2西向,非主線資料,大湳,進口,21056,19368,23644
國2西向,非主線資料,大湳,出口,21992,21369,23510
國2西向,非主線資料,鶯歌系統,進口,57405,56758,61402
國3甲東向,非主線資料,台北端,進口,24579,21089,23531
國3甲東向,非主線資料,萬芳,進口1-信義快,10728,9247,11124
國3甲東向,非主線資料,萬芳,進口2-木柵路,7081,6699,6438
國3甲東向,非主線資料,萬芳,出口,8041,7030,7647
國3甲東向,非主線資料,深坑端,出口,34505,30170,33672
國3甲西向,非主線資料,台北端,出口,22513,21630,23062
國3甲西向,非主線資料,木柵端,進口,24796,23895,27091
國3甲西向,非主線資料,木柵端,出口,8533,8965,8276
國3甲西向,非主線資料,萬芳,進口,7407,6539,7417
國3甲西向,非主線資料,萬芳,出口,19019,18440,19718
國3甲西向,非主線資料,深坑端,進口,18327,18645,17070
國5南向,非主線資料,南港系統,進口,36241,31186,24278
國5南向,非主線資料,石碇,進口,6786,4382,4193
國5南向,非主線資料,石碇,出口,3634,4299,3153
國5南向,非主線資料,坪林,進口,1474,614,596
國5南向,非主線資料,坪林,出口,2758,3873,1813
國5南向,非主線資料,頭城,進口,4836,2691,4431
國5南向,非主線資料,頭城,出口,11546,8846,7287
國5南向,非主線資料,宜蘭,進口,7047,6097,6314
國5南向,非主線資料,宜蘭,出口,13446,9956,9485
國5南向,非主線資料,羅東,進口,2862,2570,2904
國5南向,非主線資料,羅東,出口,16563,12185,11946
國5南向,非主線資料,蘇澳,出口,11036,9029,8860
國5北向,非主線資料,南港系統,出口,34827,39678,26239
國5北向,非主線資料,石碇,進口,4367,5061,3603
國5北向,非主線資料,石碇,出口,3776,4741,2824
國5北向,非主線資料,坪林,進口,3033,6183,1877
國5北向,非主線資料,坪林,出口,709,731,631
國5北向,非主線資料,頭城,進口,10887,13074,7600
國5北向,非主線資料,頭城,出口,4997,4367,4562
國5北向,非主線資料,宜蘭,進口,11027,10129,9286
國5北向,非主線資料,宜蘭,出口,5019,3068,5136
國5北向,非主線資料,羅東,進口,13337,11319,11069
國5北向,非主線資料,羅東,出口,2829,1776,3013
國5北向,非主線資料,蘇澳,進口,9669,8846,8978
國4東向,非主線資料,清水端,進口,15582,15210,14967
國4東向,非主線資料,中港系統,進口,16302,15760,14379
國4東向,非主線資料,中港系統,出口1-國3南,2655,2613,2358
國4東向,非主線資料,中港系統,出口2-國3北,3340,3547,3030
國4東向,非主線資料,神岡,進口,6399,6350,6127
國4東向,非主線資料,神岡,出口,3280,3453,3143
國4東向,非主線資料,台中系統,進口,14439,12961,13380
國4東向,非主線資料,台中系統,出口,17488,16327,18435
國4東向,非主線資料,后豐,出口,11500,10534,10848
國4東向,非主線資料,豐原端,出口,14462,13146,11838
國4西向,非主線資料,清水端,出口,16551,15634,14746
國4西向,非主線資料,中港系統,進口,6229,5090,5303
國4西向,非主線資料,中港系統,出口1-國3北,10820,10796,10139
國4西向,非主線資料,中港系統,出口2-國3南,4439,4463,4393
國4西向,非主線資料,神岡,進口,2535,2893,2597
國4西向,非主線資料,神岡,出口,6174,5660,5825
國4西向,非主線資料,台中系統,進口,19239,18027,17637
國4西向,非主線資料,台中系統,出口,12628,14320,13504
國4西向,非主線資料,后豐,進口,10735,12597,11206
國4西向,非主線資料,豐原端,進口,12930,13622,11851
國6東向,非主線資料,霧峰系統,進口,26328,22009,16138
國6東向,非主線資料,舊正,進口,3499,2690,2201
國6東向,非主線資料,舊正,出口,2408,2494,2760
國6東向,非主線資料,東草屯,進口,1216,1186,1345
國6東向,非主線資料,東草屯,出口,3769,3292,3386
國6東向,非主線資料,國姓,進口,446,380,360
國6東向,非主線資料,國姓,出口,2835,2334,1710
國6東向,非主線資料,北山,出口,888,634,371
國6東向,非主線資料,愛蘭,進口,483,381,365
國6東向,非主線資料,愛蘭,出口,11515,10035,6555
國6東向,非主線資料,埔里,出口,5188,4793,3163
國6東向,非主線資料,埔里端,出口,4586,3540,2488
國6西向,非主線資料,霧峰系統,出口,22200,25761,17085
國6西向,非主線資料,舊正,進口,2765,2946,2814
國6西向,非主線資料,舊正,出口,2752,5119,2188
國6西向,非主線資料,東草屯,進口,3498,3390,3366
國6西向,非主線資料,東草屯,出口,1110,2018,884
國6西向,非主線資料,國姓,進口,3054,3889,2165
國6西向,非主線資料,國姓,出口,396,403,399
國6西向,非主線資料,北山,進口,623,1301,487
國6西向,非主線資料,愛蘭,進口,9794,12216,6767
國6西向,非主線資料,愛蘭,出口,258,299,186
國6西向,非主線資料,埔里,進口,4349,5790,3499
國6西向,非主線資料,埔里端,進口,3239,4676,2361
國8東向,非主線資料,台南端,進口,11654,11469,11477
國8東向,非主線資料,新吉,進口,12758,11976,12539
國8東向,非主線資料,台南系統,進口,16055,16004,14871
國8東向,非主線資料,台南系統,出口,13732,12413,13699
國8東向,非主線資料,新市,進口,2717,2282,3074
國8東向,非主線資料,新市,出口,8792,8154,12704
國8東向,非主線資料,新化系統,進口,3148,3203,2645
國8東向,非主線資料,新化系統,出口,16321,15115,12047
國8東向,非主線資料,新化端,出口,7497,8435,5927
國8西向,非主線資料,台南端,出口,11174,10519,10507
國8西向,非主線資料,新吉,出口,11872,11891,12600
國8西向,非主線資料,台南系統,進口,12942,9435,13074
國8西向,非主線資料,台南系統,出口,15313,14223,13421
國8西向,非主線資料,新市,進口,9768,8320,13878
國8西向,非主線資料,新市,出口,3184,3279,3603
國8西向,非主線資料,新化系統,進口,15913,17625,11914
國8西向,非主線資料,新化系統,出口,3530,3916,2978
國8西向,非主線資料,新化端,進口,7578,9634,6274
國10東向,非主線資料,左營端,進口,29087,26321,28448
國10東向,非主線資料,鼎金系統,進口,39249,35136,34172
國10東向,非主線資料,鼎金系統,出口,24230,22465,21996
國10東向,非主線資料,仁武,進口,12730,10808,10668
國10東向,非主線資料,仁武,出口,18194,15287,18704
國10東向,非主線資料,燕巢,進口,8864,8237,8669
國10東向,非主線資料,燕巢,出口,6532,5788,9951
國10東向,非主線資料,燕巢系統,進口1-國3南,4337,3382,2818
國10東向,非主線資料,燕巢系統,進口2-國3北,1233,2073,1055
國10東向,非主線資料,燕巢系統,出口,21353,20036,16684
國10東向,非主線資料,嶺口,出口,5014,5213,3758
國10東向,非主線資料,里港,出口,4940,3687,4037
國10東向,非主線資料,旗山端,出口,16234,16634,9981
國10西向,非主線資料,左營端,出口,43022,42749,39915
國10西向,非主線資料,鼎金系統,進口,37355,34755,34724
國10西向,非主線資料,鼎金系統,出口,38059,35208,37045
國10西向,非主線資料,仁武,進口,17051,14608,18762
國10西向,非主線資料,仁武,出口,7878,7785,8312
國10西向,非主線資料,燕巢,進口,6718,5606,9611
國10西向,非主線資料,燕巢,出口,8471,8920,8663
國10西向,非主線資料,燕巢系統,進口1-國3南,8796,10357,5616
國10西向,非主線資料,燕巢系統,進口2-國3北,10321,10324,11146
國10西向,非主線資料,燕巢系統,出口,5049,5135,3679
國10西向,非主線資料,嶺口,進口,4821,5284,3924
國10西向,非主線資料,里港,進口,4423,3421,3910
國10西向,非主線資料,旗山端,進口,12994,16268,10049
