路線方向,路段,交流道,進出口,週六,週日,週2-4
國1南向,非主線資料,后里,出口,2605,2842,1710
國1南向,非主線資料,台中系統,出口,5411,5038,4193
國1南向,非主線資料,豐原,出口,11270,10297,10719
國1南向,非主線資料,大雅,出口,28360,25484,24397
國1南向,非主線資料,台中,出口,22478,20101,22374
國1南向,非主線資料,南屯,出口,15756,14188,15728
國1南向,非主線資料,王田,出口,8173,6966,9860
國1南向,非主線資料,彰化系統,出口,4665,3737,4554
國1南向,非主線資料,彰化,出口,22583,20462,22322
國1南向,非主線資料,埔鹽系統,出口,15323,13870,15398
國1南向,非主線資料,員林,出口,11899,10999,11316
國1南向,非主線資料,北斗,出口,10939,9825,10327
國1南向,非主線資料,西螺,出口,5834,4590,4607
國1南向,非主線資料,虎尾,出口,4172,3671,3730
國1南向,非主線資料,斗南,出口,6031,4966,4968
國1南向,非主線資料,雲林系統,出口,11975,10577,8698
國1南向,非主線資料,大林,出口,3213,2996,2943
國1南向,非主線資料,民雄,出口,7343,6773,5941
國1南向,非主線資料,嘉義,出口,10911,9250,9774
國1南向,非主線資料,水上,出口,3087,2784,2946
國1南向,非主線資料,嘉義系統,出口,7706,6948,6329
國1南向,非主線資料,新營,出口,4963,4420,4079
國1南向,非主線資料,下營系統,出口,4010,4713,3151
國1南向,非主線資料,麻豆,出口,5485,5647,4722
國1南向,非主線資料,安定,出口,3997,4264,5540
國1南向,非主線資料,台南系統,出口,8424,7355,7823
國1南向,非主線資料,永康,出口,15942,15456,13986
國1南向,非主線資料,大灣,出口,15501,14581,14798
國1南向,非主線資料,台南,出口,11667,10662,12118
國1南向,非主線資料,仁德系統,出口,15261,13881,16232
國1南向,非主線資料,路竹,出口,6849,6530,5901
國1南向,非主線資料,高科,出口,5938,4823,8832
國1南向,非主線資料,岡山,出口,5692,5327,6282
國1南向,非主線資料,楠梓,出口,15600,14432,17236
國1南向,非主線資料,鼎金系統,出口,24853,23406,24058
國1南向,非主線資料,高雄,出口,51832,49448,48577
國1南向,非主線資料,瑞隆路,出口,15058,13651,12223
國1南向,非主線資料,五甲系統,出口,36844,33530,35581
國1南向,非主線資料,五甲,出口,4782,4415,5998
國1南向,非主線資料,高雄端,出口,36576,32639,40951
國1高架北向,非主線資料,汐止端,出口,39572,34679,33145
國1高架北向,非主線資料,堤頂,出口,15863,15108,21138
國1高架北向,非主線資料,下塔悠,出口,5030,4945,8214
國1高架北向,非主線資料,環北,出口,24234,23555,24568
國1高架北向,非主線資料,泰山轉接道,出口,26947,27785,23477
國1高架北向,非主線資料,機場系統,出口,3814,3721,4492
國1高架北向,非主線資料,中壢轉接道,出口,12704,13656,14320
國1高架南向,非主線資料,堤頂,出口,9598,9085,11050
國1高架南向,非主線資料,五股轉接道,出口,46584,44517,49678
國1高架南向,非主線資料,機場系統,出口,9762,8941,10785
國1高架南向,非主線資料,中壢轉接道,出口,18864,16937,17068
國2西向,非主線資料,機場端,出口,14723,13988,20369
國2西向,非主線資料,大園,出口,18502,16314,21261
國2西向,非主線資料,大竹,出口,23613,21361,26164
國2西向,非主線資料,機場系統,出口,44265,39897,44862
國2西向,非主線資料,南桃園,出口,18548,17523,19312
國2西向,非主線資料,大湳,出口,21932,21516,23208
國2東向,非主線資料,大園,出口,2204,1996,2973
國2東向,非主線資料,大竹,出口,3949,3461,4888
國2東向,非主線資料,機場系統,出口,27998,25815,33676
國2東向,非主線資料,南桃園,出口,33075,28007,34193
國2東向,非主線資料,大湳,出口,19485,17547,21473
國2東向,非主線資料,鶯歌系統,出口,58064,51883,60691
國3北向,非主線資料,基金,出口,24497,22620,20926
國3北向,非主線資料,瑪東系統,出口,4116,2786,1447
國3北向,非主線資料,汐止系統,出口,29166,29408,30400
國3北向,非主線資料,新台五路,出口,15246,14137,19429
國3北向,非主線資料,南港,出口,14467,15072,18133
國3北向,非主線資料,南港系統,出口,14898,12807,9498
國3北向,非主線資料,南深路,出口,2517,2496,3035
國3北向,非主線資料,木柵,出口,16486,14482,15716
國3北向,非主線資料,新店,出口,8640,8063,9992
國3北向,非主線資料,安坑,出口,26168,25202,27418
國3北向,非主線資料,中和,出口,35309,34944,32799
國3北向,非主線資料,土城,出口,36530,36508,36580
國3北向,非主線資料,三鶯,出口,18051,17949,17789
國3北向,非主線資料,鶯歌系統,出口,20230,20226,20392
國3北向,非主線資料,大溪,出口,9265,10005,7766
國3北向,非主線資料,龍潭,出口,4921,7242,4578
國3北向,非主線資料,關西,出口,4364,4708,3750
國3北向,非主線資料,竹林,出口,6356,6147,6242
國3北向,非主線資料,寶山,出口,4001,4498,6646
國3北向,非主線資料,新竹系統,出口,26205,28302,27574
國3北向,非主線資料,茄苳,出口,5025,5720,4886
國3北向,非主線資料,香山,出口,3146,3151,4157
國3北向,非主線資料,竹南,出口,4028,4986,3404
國3北向,非主線資料,大山,出口,822,1392,749
國3北向,非主線資料,後龍,出口,2824,3544,2527
國3北向,非主線資料,通霄,出口,2884,3202,1733
國3北向,非主線資料,苑裡,出口,7766,7179,7944
國3北向,非主線資料,大甲,出口,10324,9863,9855
國3北向,非主線資料,中港系統,出口,6327,6180,6468
國3北向,非主線資料,沙鹿,出口,8069,7737,8853
國3北向,非主線資料,龍井,出口,9495,10114,9969
國3北向,非主線資料,和美,出口,12713,11125,14353
國3北向,非主線資料,彰化系統,出口,14039,13520,13878
國3北向,非主線資料,快官,出口,22074,22547,22875
國3北向,非主線資料,烏日,出口,4373,4177,5867
國3北向,非主線資料,中投,出口,12236,11893,11100
國3北向,非主線資料,霧峰,出口,31860,35606,25523
國3北向,非主線資料,霧峰系統,出口,7448,6000,4386
國3北向,非主線資料,草屯,出口,3540,4263,3376
國3北向,非主線資料,中興系統,出口,6482,6909,5376
國3北向,非主線資料,中興,出口,5068,4591,4811
國3北向,非主線資料,南投,出口,2570,2785,2716
國3北向,非主線資料,名間,出口,2110,3039,1786
國3北向,非主線資料,竹山,出口,4789,4539,2513
國3北向,非主線資料,南雲,出口,2411,2217,1702
國3北向,非主線資料,斗六,出口,3892,4012,3504
國3北向,非主線資料,古坑系統,出口,3809,4236,2752
國3北向,非主線資料,古坑,出口,1534,1662,980
國3北向,非主線資料,梅山,出口,5153,5074,4115
國3北向,非主線資料,竹崎,出口,6407,6110,5510
國3北向,非主線資料,中埔,出口,8451,8156,4656
國3北向,非主線資料,水上系統,出口,2809,3338,1882
國3北向,非主線資料,白河,出口,3887,4593,1960
國3北向,非主線資料,柳營,出口,2848,2750,2683
國3北向,非主線資料,烏山頭,出口,3338,3334,2774
國3北向,非主線資料,官田系統,出口,7236,7687,5158
國3北向,非主線資料,善化,出口,3549,3658,3468
國3北向,非主線資料,新化系統,出口,8564,9248,8196
國3北向,非主線資料,關廟,出口,7548,9291,5123
國3北向,非主線資料,田寮,出口,2889,3229,2165
國3北向,非主線資料,燕巢系統,出口,12281,12904,11605
國3北向,非主線資料,九如,出口,3139,3013,2903
國3北向,非主線資料,長治,出口,4586,4211,4061
國3北向,非主線資料,麟洛,出口,7457,7224,7216
國3北向,非主線資料,竹田系統,出口,14050,16402,10632
國3北向,非主線資料,南州,出口,524,511,427
國3甲西向,非主線資料,台北端,出口,22449,21401,23063
國3甲西向,非主線資料,萬芳,出口,18085,17559,19236
國3甲西向,非主線資料,木柵端,出口,8560,8980,8439
國3甲東向,非主線資料,萬芳,出口,7681,6473,7535
國3甲東向,非主線資料,深坑端,出口,33364,28811,33387
國3南向,非主線資料,瑪東系統,出口,3621,2915,4108
國3南向,非主線資料,汐止系統,出口,11797,13273,11813
國3南向,非主線資料,新台五路,出口,8573,7889,12970
國3南向,非主線資料,南港,出口,4638,4544,6008
國3南向,非主線資料,南港系統,出口,20684,18656,16518
國3南向,非主線資料,木柵,出口,19192,18234,19596
國3南向,非主線資料,新店,出口,10440,10115,12359
國3南向,非主線資料,安坑,出口,10066,9367,11259
國3南向,非主線資料,中和,出口,23415,22186,24791
國3南向,非主線資料,土城,出口,15763,13593,19946
國3南向,非主線資料,樹林,出口,14683,13046,15928
國3南向,非主線資料,三鶯,出口,14130,13814,13946
國3南向,非主線資料,鶯歌系統,出口,34416,33270,38244
國3南向,非主線資料,大溪,出口,24900,25825,27109
國3南向,非主線資料,龍潭,出口,14273,14070,15531
國3南向,非主線資料,關西,出口,6651,5884,3805
國3南向,非主線資料,竹林,出口,14526,13997,11177
國3南向,非主線資料,寶山,出口,3825,3735,5686
國3南向,非主線資料,新竹系統,出口,21408,17476,16303
國3南向,非主線資料,茄苳,出口,9241,9272,10778
國3南向,非主線資料,香山,出口,7193,6335,11805
國3南向,非主線資料,西濱,出口,7485,6463,7147
國3南向,非主線資料,竹南,出口,4532,3456,4508
國3南向,非主線資料,大山,出口,2683,2245,2477
國3南向,非主線資料,後龍,出口,3851,3282,3118
國3南向,非主線資料,通霄,出口,3541,2847,2403
國3南向,非主線資料,苑裡,出口,3256,2657,2365
國3南向,非主線資料,大甲,出口,3254,2930,2616
國3南向,非主線資料,中港系統,出口,15468,14109,13210
國3南向,非主線資料,沙鹿,出口,7927,7788,7877
國3南向,非主線資料,龍井,出口,8097,7785,8195
國3南向,非主線資料,和美,出口,5523,4789,5229
國3南向,非主線資料,彰化系統,出口,23340,20061,19705
國3南向,非主線資料,快官,出口,12199,11390,12265
國3南向,非主線資料,烏日,出口,3573,2743,6372
國3南向,非主線資料,中投,出口,7043,6284,8168
國3南向,非主線資料,霧峰,出口,12116,11317,13864
國3南向,非主線資料,霧峰系統,出口,21050,17842,13256
國3南向,非主線資料,草屯,出口,6953,6800,7551
國3南向,非主線資料,中興系統,出口,14060,13719,10922
國3南向,非主線資料,中興,出口,8598,8033,9748
國3南向,非主線資料,南投,出口,10063,9163,10498
國3南向,非主線資料,名間,出口,9905,8952,7035
國3南向,非主線資料,竹山,出口,11228,9648,6662
國3南向,非主線資料,南雲,出口,2665,2073,1849
國3南向,非主線資料,斗六,出口,5162,4589,3963
國3南向,非主線資料,古坑系統,出口,7644,7267,5023
國3南向,非主線資料,古坑,出口,21,16,26
國3南向,非主線資料,梅山,出口,2462,2399,1839
國3南向,非主線資料,竹崎,出口,7648,7114,5470
國3南向,非主線資料,中埔,出口,6818,5991,4661
國3南向,非主線資料,水上系統,出口,7156,7077,5669
國3南向,非主線資料,白河,出口,2876,3018,1596
國3南向,非主線資料,柳營,出口,1017,1115,698
國3南向,非主線資料,烏山頭,出口,990,1014,927
國3南向,非主線資料,官田系統,出口,4019,4364,2311
國3南向,非主線資料,善化,出口,3633,4237,3361
國3南向,非主線資料,新化系統,出口,11651,13925,7412
國3南向,非主線資料,關廟,出口,8956,9896,7961
國3南向,非主線資料,田寮,出口,2798,3498,1597
國3南向,非主線資料,燕巢系統,出口,14386,15493,9377
國3南向,非主線資料,九如,出口,9253,8582,7580
國3南向,非主線資料,屏東,出口,4733,4442,4155
國3南向,非主線資料,長治,出口,5175,4760,3696
國3南向,非主線資料,麟洛,出口,4644,4323,3990
國3南向,非主線資料,竹田系統,出口,9165,8604,8347
國3南向,非主線資料,崁頂,出口,4061,3356,3489
國3南向,非主線資料,南州,出口,17574,15146,10927
國3南向,非主線資料,大鵬灣端,出口,8637,7365,4877
國4西向,非主線資料,清水端,出口,15703,14148,14988
國4西向,非主線資料,中港系統,出口,14262,14231,14359
國4西向,非主線資料,神岡,出口,5451,5639,5272
國4西向,非主線資料,台中系統,出口,12959,11704,12140
國4東向,非主線資料,中港系統,出口,6138,6655,5318
國4東向,非主線資料,神岡,出口,3060,2941,3111
國4東向,非主線資料,台中系統,出口,18661,18233,18576
國4東向,非主線資料,后豐,出口,22079,19483,20570
國4東向,非主線資料,豐原端,出口,0,0,0
國5北向,非主線資料,南港系統,出口,37199,41991,28114
國5北向,非主線資料,石碇,出口,3690,4511,2675
國5北向,非主線資料,坪林,出口,865,621,394
國5北向,非主線資料,頭城,出口,5087,3053,4567
國5北向,非主線資料,宜蘭,出口,4926,3226,5156
國5北向,非主線資料,羅東,出口,2984,1670,3327
國5南向,非主線資料,石碇,出口,3336,3852,2946
國5南向,非主線資料,坪林,出口,3428,3514,1794
國5南向,非主線資料,頭城,出口,11358,8766,7519
國5南向,非主線資料,宜蘭,出口,12101,8715,9442
國5南向,非主線資料,羅東,出口,15573,11147,12200
國5南向,非主線資料,蘇澳,出口,14030,10821,10837
國6西向,非主線資料,霧峰系統,出口,24605,27056,17820
國6西向,非主線資料,舊正,出口,2698,5560,2266
國6西向,非主線資料,東草屯,出口,1194,1665,947
國6西向,非主線資料,國姓,出口,462,517,462
國6西向,非主線資料,愛蘭,出口,337,373,315
國6東向,非主線資料,舊正,出口,2503,2538,2916
國6東向,非主線資料,東草屯,出口,3710,3374,3495
國6東向,非主線資料,國姓,出口,3711,2979,2180
國6東向,非主線資料,北山,出口,1103,870,652
國6東向,非主線資料,愛蘭,出口,13271,10919,6608
國6東向,非主線資料,埔里,出口,5135,4423,3477
國6東向,非主線資料,埔里端,出口,5022,3687,2319
國8西向,非主線資料,台南端,出口,10601,10677,10618
國8西向,非主線資料,新吉,出口,7097,6844,6691
國8西向,非主線資料,台南系統,出口,17163,15414,17073
國8西向,非主線資料,新市,出口,3343,4217,3327
國8西向,非主線資料,新化系統,出口,3460,3729,2750
國8東向,非主線資料,台南系統,出口,12956,12880,14855
國8東向,非主線資料,新市,出口,8990,8368,12465
國8東向,非主線資料,新化系統,出口,18326,17324,12550
國8東向,非主線資料,新化端,出口,7646,8619,5840
國10西向,非主線資料,鼎金系統,進口,30426,25751,29159
國10西向,非主線資料,仁武,進口,16836,14392,18888
國10西向,非主線資料,燕巢,進口,6132,5261,9339
國10西向,非主線資料,燕巢系統,進口,19753,23925,16580
國10西向,非主線資料,嶺口,進口,4704,5158,3842
國10西向,非主線資料,里港,進口,4338,4023,3993
國10西向,非主線資料,旗山端,進口,14545,18888,10085
國10東向,非主線資料,左營端,進口,39827,38176,36792
國10東向,非主線資料,鼎金系統,進口,25628,24140,23462
國10東向,非主線資料,仁武,進口,13297,12524,12291
國10東向,非主線資料,燕巢,進口,9410,8765,8577
國10東向,非主線資料,燕巢系統,進口,6214,5127,4055
國1北向,非主線資料,基隆,進口,8169,6855,8586
國1北向,非主線資料,五堵,進口,5025,4436,6239
國1北向,非主線資料,汐止及汐止系統,進口,41495,38779,34740
國1北向,非主線資料,內湖,進口,28024,25638,28754
國1北向,非主線資料,圓山,進口,13977,13177,15604
國1北向,非主線資料,台北,進口,28540,26360,26709
國1北向,非主線資料,三重,進口,22071,19571,22237
國1北向,非主線資料,五股,進口,19893,16715,20782
國1北向,非主線資料,泰山轉接道,進口,27286,27993,24286
國1北向,非主線資料,林口,進口,43091,38002,50373
國1北向,非主線資料,桃園,進口,32369,29140,35603
國1北向,非主線資料,機場系統,進口,36277,33564,39546
國1北向,非主線資料,內壢,進口,26612,24198,29237
國1北向,非主線資料,中壢,進口,25698,25133,29005
國1北向,非主線資料,平鎮系統,進口,27322,25897,29342
國1北向,非主線資料,幼獅,進口,7030,5542,10621
國1北向,非主線資料,楊梅,進口,21536,19421,23948
國1北向,非主線資料,湖口,進口,8453,8807,12119
國1北向,非主線資料,竹北,進口,16704,13402,17216
國1北向,非主線資料,新竹,進口,29781,26793,38217
國1北向,非主線資料,新竹系統,進口,28645,30556,31898
國1北向,非主線資料,頭份,進口,15074,14167,15391
國1北向,非主線資料,頭屋,進口,6251,6888,5125
國1北向,非主線資料,苗栗,進口,4123,4871,3114
國1北向,非主線資料,銅鑼,進口,2268,2318,1883
國1北向,非主線資料,三義,進口,5141,5707,3981
國1北向,非主線資料,后里,進口,2394,2759,1646
國1北向,非主線資料,台中系統,進口,4810,5190,4184
國1北向,非主線資料,豐原,進口,12450,12300,11591
國1北向,非主線資料,大雅,進口,27885,27064,24743
國1北向,非主線資料,台中,進口,24893,23174,23817
國1北向,非主線資料,南屯,進口,13679,12246,14520
國1北向,非主線資料,王田,進口,8556,7538,10423
國1北向,非主線資料,彰化系統,進口,5108,5161,5554
國1北向,非主線資料,彰化,進口,22533,21566,23026
國1北向,非主線資料,埔鹽系統,進口,14734,14368,15405
國1北向,非主線資料,員林,進口,11775,11311,11395
國1北向,非主線資料,北斗,進口,10408,9585,10188
國1北向,非主線資料,西螺,進口,5737,5731,4917
國1北向,非主線資料,虎尾,進口,3427,3328,3201
國1北向,非主線資料,斗南,進口,5574,5350,4771
國1北向,非主線資料,雲林系統,進口,11119,12107,9146
國1北向,非主線資料,大林,進口,2882,3299,2811
國1北向,非主線資料,民雄,進口,6866,7297,5826
國1北向,非主線資料,嘉義,進口,10550,10814,9720
國1北向,非主線資料,水上,進口,2769,2956,2893
國1北向,非主線資料,嘉義系統,進口,7612,8216,6634
國1北向,非主線資料,新營,進口,4597,5061,4098
國1北向,非主線資料,下營系統,進口,3730,4020,3151
國1北向,非主線資料,麻豆,進口,5184,5467,4550
國1北向,非主線資料,安定,進口,3916,3466,5302
國1北向,非主線資料,台南系統,進口,8946,8500,8564
國1北向,非主線資料,永康,進口,16861,16656,14120
國1北向,非主線資料,大灣,進口,15134,14874,13928
國1北向,非主線資料,台南,進口,10536,9956,10655
國1北向,非主線資料,仁德系統,進口,14430,14710,16493
國1北向,非主線資料,路竹,進口,6347,6155,5873
國1北向,非主線資料,高科,進口,5818,4758,8763
國1北向,非主線資料,岡山,進口,5713,5583,6178
國1北向,非主線資料,楠梓,進口,16910,16164,18384
國1北向,非主線資料,鼎金系統,進口,20160,19179,18817
國1北向,非主線資料,高雄,進口,55912,55058,51011
國1北向,非主線資料,五甲系統暨南華路進口,進口,50991,49384,45594
國1北向,非主線資料,高雄端,進口,28701,26393,35148
國1南向,非主線資料,基隆端,進口,32387,30503,28169
國1南向,非主線資料,基隆,進口,6703,6149,7162
國1南向,非主線資料,八堵,進口,10410,11150,7333
國1南向,非主線資料,大華系統,進口,26265,25601,20812
國1南向,非主線資料,五堵,進口,7391,6355,9184
國1南向,非主線資料,汐止及汐止系統,進口,19545,19010,20627
國1南向,非主線資料,東湖,進口,18321,16302,18526
國1南向,非主線資料,內湖,進口,14520,12005,18672
國1南向,非主線資料,圓山,進口,59054,52928,60570
國1南向,非主線資料,台北,進口,19130,17155,19865
國1南向,非主線資料,三重,進口,13112,11902,11171
國1南向,非主線資料,五股,進口,73895,67682,75069
國1南向,非主線資料,高公局,進口,216,201,349
國1南向,非主線資料,林口,進口,32784,27716,41346
國1南向,非主線資料,桃園,進口,30245,26630,32304
國1南向,非主線資料,機場系統,進口,23892,21649,25447
國1南向,非主線資料,內壢,進口,17535,15602,19879
國1南向,非主線資料,中壢,進口,26999,24584,25306
國1南向,非主線資料,平鎮系統,進口,17620,16652,19009
國1南向,非主線資料,幼獅,進口,2739,2169,4183
國1南向,非主線資料,楊梅,進口,4992,4360,6048
國1南向,非主線資料,高架楊梅端,進口,35415,31554,27879
國1南向,非主線資料,湖口,進口,13745,12810,20315
國1南向,非主線資料,竹北,進口,17666,14261,21961
國1南向,非主線資料,新竹,進口,25268,19723,26209
國1南向,非主線資料,新竹系統,進口,18968,15222,11979
國1南向,非主線資料,頭份,進口,6808,6525,5382
國1南向,非主線資料,頭屋,進口,1162,1153,780
國1南向,非主線資料,苗栗,進口,6176,6246,5312
國1南向,非主線資料,銅鑼,進口,3520,3982,2821
國1南向,非主線資料,三義,進口,4679,5153,3105
國1南向,非主線資料,后里,進口,10355,9930,10682
國1南向,非主線資料,台中系統,進口,27062,24920,27272
國1南向,非主線資料,豐原,進口,11750,10209,14927
國1南向,非主線資料,大雅,進口,9600,7584,11455
國1南向,非主線資料,台中,進口,18290,16737,15985
國1南向,非主線資料,南屯,進口,13031,11142,12410
國1南向,非主線資料,王田,進口,7440,6745,7622
國1南向,非主線資料,彰化系統,進口,32309,28452,28039
國1南向,非主線資料,彰化,進口,13728,13387,14418
國1南向,非主線資料,埔鹽系統,進口,11274,10599,10321
國1南向,非主線資料,員林,進口,3212,2993,2645
國1南向,非主線資料,北斗,進口,3900,4022,3098
國1南向,非主線資料,西螺,進口,5999,5657,5315
國1南向,非主線資料,虎尾,進口,2396,2438,2271
國1南向,非主線資料,斗南,進口,5592,4868,5997
國1南向,非主線資料,雲林系統,進口,8234,7991,7232
國1南向,非主線資料,大林,進口,2478,2367,2849
國1南向,非主線資料,民雄,進口,5109,4952,5011
國1南向,非主線資料,嘉義,進口,7582,7439,6771
國1南向,非主線資料,水上,進口,1833,1910,1668
國1南向,非主線資料,嘉義系統,進口,7355,8257,5921
國1南向,非主線資料,新營,進口,10776,10251,11123
國1南向,非主線資料,下營系統,進口,9271,9508,7495
國1南向,非主線資料,麻豆,進口,8339,7922,8533
國1南向,非主線資料,安定,進口,5286,4311,7459
國1南向,非主線資料,台南系統,進口,22382,21041,23380
國1南向,非主線資料,永康,進口,13898,12204,16246
國1南向,非主線資料,台南,進口,21158,20301,19518
國1南向,非主線資料,仁德系統,進口,15889,15284,15983
國1南向,非主線資料,路竹,進口,6750,6323,7390
國1南向,非主線資料,高科,進口,5316,3963,7948
國1南向,非主線資料,岡山,進口,16390,13889,18448
國1南向,非主線資料,楠梓,進口,25041,21309,27300
國1南向,非主線資料,鼎金系統,進口,48855,47378,48077
國1南向,非主線資料,中正路,進口,27537,24416,26802
國1南向,非主線資料,五甲,進口,10412,9827,11606
國1高架北向,非主線資料,堤頂,進口,12386,10087,13619
國1高架北向,非主線資料,五股轉接道,進口,52276,47466,54731
國1高架北向,非主線資料,機場系統,進口,9493,8985,11378
國1高架北向,非主線資料,中壢轉接道,進口,17614,17305,17428
國1高架北向,非主線資料,楊梅端,進口,36374,39608,32168
國1高架南向,非主線資料,汐止端,進口,34084,34721,29813
國1高架南向,非主線資料,堤頂,進口,19015,15962,24940
國1高架南向,非主線資料,環北,進口,22416,20944,21599
國1高架南向,非主線資料,泰山轉接道,進口,31632,28088,26054
國1高架南向,非主線資料,機場系統,進口,3769,3312,4627
國1高架南向,非主線資料,中壢轉接道,進口,14755,12812,15253
國2西向,非主線資料,大園,進口,3917,3618,5272
