路線方向,路段,交流道,進出口,週六,週日,週2-4
國1北向路段,非主線資料,鼎金系統,進口,23994,23931,22550
國1北向路段,非主線資料,楠梓,進口,16474,16037,18579
國1北向路段,非主線資料,岡山,進口,6239,6377,6600
國1北向路段,非主線資料,高科,進口,6136,5209,9596
國1北向路段,非主線資料,路竹,進口,5918,5702,5821
國1北向路段,非主線資料,仁德系統,進口,17377,18246,18661
國1北向路段,非主線資料,仁德,進口,9524,8859,10029
國1北向路段,非主線資料,大灣,進口,16543,16231,15915
國1北向路段,非主線資料,永康,進口,17552,17461,15313
國1北向路段,非主線資料,台南系統,進口,10113,10060,9742
國1北向路段,非主線資料,安定,進口,4069,3395,5807
國1北向路段,非主線資料,麻豆,進口,5560,5596,4953
國1北向路段,非主線資料,下營系統,進口,4326,4410,3794
國1北向路段,非主線資料,新營,進口,5019,5286,4400
國1北向路段,非主線資料,新營服務區,進口,1487,1490,1491
國1北向路段,非主線資料,嘉義系統,進口,8054,7994,7436
國1北向路段,非主線資料,水上,進口,2885,2926,3021
國1北向路段,非主線資料,嘉義,進口,10766,11172,10010
國1北向路段,非主線資料,民雄,進口,6773,7452,6040
國1北向路段,非主線資料,大林,進口,3718,3979,3322
國1北向路段,非主線資料,雲林系統,進口,12634,12260,10276
國1北向路段,非主線資料,斗南,進口,5522,5579,5016
國1北向路段,非主線資料,虎尾,進口,3957,4105,3815
國1北向路段,非主線資料,西螺,進口,5453,5619,4979
國1北向路段,非主線資料,北斗,進口,11114,10098,10800
國1北向路段,非主線資料,員林,進口,12333,11583,11969
國1北向路段,非主線資料,埔鹽系統,進口,14726,14023,16205
國1北向路段,非主線資料,彰化,進口,23214,21346,23442
國1北向路段,非主線資料,彰化系統,進口,5189,5335,6030
國1北向路段,非主線資料,王田,進口,8676,7721,10978
國1北向路段,非主線資料,南屯,進口,13379,12660,14606
國1北向路段,非主線資料,台中,進口,24721,24038,24626
國1北向路段,非主線資料,大雅,進口,26533,26828,23964
國1北向路段,非主線資料,豐原,進口,13363,13234,12721
國1北向路段,非主線資料,台中系統,進口,5830,6500,5269
國1北向路段,非主線資料,后里,進口,2591,3285,2047
國1北向路段,非主線資料,三義,進口,4253,5527,4216
國1北向路段,非主線資料,銅鑼,進口,2575,3029,2935
國1北向路段,非主線資料,苗栗,進口,3978,5492,3472
國1北向路段,非主線資料,頭屋,進口,6414,7031,5569
國1北向路段,非主線資料,頭份,進口,14824,14058,16399
國1北向路段,非主線資料,新竹系統,進口,29852,31545,32656
國1北向路段,非主線資料,新竹,進口,29872,28522,38105
國1北向路段,非主線資料,竹北,進口,17390,14133,18405
國1北向路段,非主線資料,湖口,進口,9641,10478,12921
國1北向路段,非主線資料,楊梅,進口,21873,19838,24839
國1北向路段,非主線資料,幼獅,進口,6758,5624,10826
國1北向路段,非主線資料,平鎮系統,進口,26091,25172,28309
國1北向路段,非主線資料,中壢,進口,13306,12150,14479
國1北向路段,非主線資料,中壢轉接道,進口,14968,16725,16587
國1北向路段,非主線資料,內壢,進口,26996,24821,29185
國1北向路段,非主線資料,中壢服務區,進口,2342,2090,3513
國1北向路段,非主線資料,機場系統,進口,41653,39055,43752
國1北向路段,非主線資料,桃園,進口,35742,32245,37265
國1北向路段,非主線資料,林口,進口,45379,39278,49986
國1北向路段,非主線資料,泰山轉接道,進口,33000,33215,28469
國1北向路段,非主線資料,高公局,進口,220,184,702
國1北向路段,非主線資料,五股,進口,18502,12887,19921
國1北向路段,非主線資料,三重,進口,21657,18558,21594
國1北向路段,非主線資料,台北,進口,26804,26541,25870
國1北向路段,非主線資料,圓山,進口,14711,13681,15783
國1北向路段,非主線資料,內湖,進口,27442,24504,27496
國1北向路段,非主線資料,汐止及汐止系統,進口,39467,36709,34171
國1北向路段,非主線資料,五堵,進口,5132,4348,6688
國1北向路段,非主線資料,基隆,進口,8261,6413,8584
國3北向路段,非主線資料,林邊,進口,7398,9644,6069
國3北向路段,非主線資料,南州,進口,13017,17300,10175
國3北向路段,非主線資料,崁頂,進口,4556,5029,4541
國3北向路段,非主線資料,竹田系統,進口,9438,9369,9152
國3北向路段,非主線資料,麟洛,進口,4561,5381,4430
國3北向路段,非主線資料,長治,進口,5011,5416,4295
國3北向路段,非主線資料,屏東,進口,5700,5974,5103
國3北向路段,非主線資料,九如,進口,7958,8447,7451
國3北向路段,非主線資料,燕巢系統,進口,16433,16552,12107
國3北向路段,非主線資料,田寮,進口,2928,3378,1797
國3北向路段,非主線資料,關廟服務區,進口,333,390,324
國3北向路段,非主線資料,關廟,進口,10621,10750,9040
國3北向路段,非主線資料,新化系統,進口,13526,13531,8668
國3北向路段,非主線資料,善化,進口,3987,3533,3572
國3北向路段,非主線資料,官田系統,進口,3517,4357,2606
國3北向路段,非主線資料,烏山頭,進口,1023,1143,907
國3北向路段,非主線資料,柳營,進口,1020,1261,837
國3北向路段,非主線資料,東山服務區,進口,619,674,361
國3北向路段,非主線資料,白河,進口,2507,3201,1782
國3北向路段,非主線資料,水上系統,進口,7884,8443,6634
國3北向路段,非主線資料,中埔,進口,6053,7144,4897
國3北向路段,非主線資料,竹崎,進口,7517,8461,5941
國3北向路段,非主線資料,梅山,進口,2601,3196,2409
國3北向路段,非主線資料,古坑服務區,進口,369,403,279
國3北向路段,非主線資料,古坑(北)&古坑系統,進口,8546,9309,5954
國3北向路段,非主線資料,斗六,進口,5035,4947,4314
國3北向路段,非主線資料,南雲,進口,2559,2828,2204
國3北向路段,非主線資料,竹山,進口,9125,10521,7137
國3北向路段,非主線資料,名間,進口,10048,8874,8011
國3北向路段,非主線資料,南投服務區,進口,3213,3425,2403
國3北向路段,非主線資料,南投,進口,10295,9703,11385
國3北向路段,非主線資料,中興,進口,9684,10169,11741
國3北向路段,非主線資料,中興系統,進口,14687,15193,11777
國3北向路段,非主線資料,草屯,進口,7153,6588,7125
國3北向路段,非主線資料,霧峰系統,進口,19806,21414,15714
國3北向路段,非主線資料,霧峰,進口,13310,13388,15395
國3北向路段,非主線資料,中投,進口,8544,7873,9013
國3北向路段,非主線資料,烏日,進口,3831,2889,6517
國3北向路段,非主線資料,快官,進口,13450,13421,13720
國3北向路段,非主線資料,彰化系統,進口,22090,25035,18877
國3北向路段,非主線資料,和美,進口,5376,5796,5730
國3北向路段,非主線資料,龍井,進口,9155,9093,9769
國3北向路段,非主線資料,沙鹿,進口,8099,7905,8105
國3北向路段,非主線資料,清水服務區,進口,1340,1912,877
國3北向路段,非主線資料,中港系統,進口,14903,15612,13810
國3北向路段,非主線資料,大甲,進口,3103,3376,2736
國3北向路段,非主線資料,苑裡,進口,2813,3396,2911
國3北向路段,非主線資料,通霄,進口,4110,4360,3193
國3北向路段,非主線資料,西湖服務區,進口,330,526,342
國3北向路段,非主線資料,後龍,進口,3789,4066,3471
國3北向路段,非主線資料,大山,進口,2724,3011,2911
國3北向路段,非主線資料,竹南,進口,4579,4599,5010
國3北向路段,非主線資料,西濱,進口,6573,6499,7049
國3北向路段,非主線資料,香山,進口,7695,7646,13284
國3北向路段,非主線資料,茄苳,進口,9544,8724,10099
國3北向路段,非主線資料,新竹系統,進口,20348,24510,16953
國3北向路段,非主線資料,寶山,進口,3625,3570,5538
國3北向路段,非主線資料,竹林,進口,14409,13155,11475
國3北向路段,非主線資料,關西,進口,4147,4710,3491
國3北向路段,非主線資料,關西服務區,進口,1074,2056,854
國3北向路段,非主線資料,高原,進口,5759,6139,6462
國3北向路段,非主線資料,龍潭,進口,12314,11947,13944
國3北向路段,非主線資料,大溪,進口,21891,19222,24132
國3北向路段,非主線資料,鶯歌系統,進口,38083,34696,41378
國3北向路段,非主線資料,三鶯,進口,12874,12899,13274
國3北向路段,非主線資料,樹林,進口,15780,13997,16262
國3北向路段,非主線資料,土城,進口,13659,10899,16859
國3北向路段,非主線資料,中和,進口,19880,18975,21531
國3北向路段,非主線資料,安坑,進口,10757,8769,11835
國3北向路段,非主線資料,新店,進口,9240,8012,10901
國3北向路段,非主線資料,木柵,進口,14894,13952,17068
國3北向路段,非主線資料,南港系統,進口,19208,21467,17020
國3北向路段,非主線資料,南港,進口,6295,4891,7242
國3北向路段,非主線資料,新台五路,進口,8235,7058,11607
國3北向路段,非主線資料,汐止系統,進口,12271,10654,11077
國3北向路段,非主線資料,瑪東系統,進口,2910,2722,4085
國5北向路段,非主線資料,蘇澳,進口,11110,9788,10663
國5北向路段,非主線資料,羅東,進口,13701,9184,11978
國5北向路段,非主線資料,宜蘭,進口,10621,8230,9653
國5北向路段,非主線資料,頭城,進口,10112,13830,8411
國5北向路段,非主線資料,坪林,進口,2340,6551,1660
國5北向路段,非主線資料,石碇,進口,3523,3977,3253
國1高架北向路段,非主線資料,楊梅端,進口,42005,45445,37253
國1高架北向路段,非主線資料,中壢轉接道,進口,18607,18257,18418
國1高架北向路段,非主線資料,機場系統,進口,15965,15363,16784
國1高架北向路段,非主線資料,五股,進口,49770,45401,53519
國1高架北向路段,非主線資料,堤頂,進口,12349,9099,13182
國3甲西向路段,非主線資料,木柵,進口,31417,30649,34839
國3甲西向路段,非主線資料,萬芳,進口,7489,6591,7252
國2西向路段,非主線資料,鶯歌系統,進口,56996,54734,61563
國2西向路段,非主線資料,大湳,進口,21148,18139,21150
國2西向路段,非主線資料,南桃園,進口,34869,32289,33527
國2西向路段,非主線資料,機場系統,進口,35558,32789,38678
國2西向路段,非主線資料,大竹,進口,3945,3261,4770
國2西向路段,非主線資料,大園,進口,3716,3379,5606
國4西向路段,非主線資料,后豐,進口,10604,9726,11632
國4西向路段,非主線資料,台中系統,進口,20143,18756,20061
國4西向路段,非主線資料,神岡,進口,3525,3080,4184
國4西向路段,非主線資料,中港系統,進口,6083,5652,6194
國6西向路段,非主線資料,埔里端,進口,4018,6359,2542
國6西向路段,非主線資料,埔里,進口,5458,7325,4034
國6西向路段,非主線資料,愛蘭,進口,11736,13243,7820
國6西向路段,非主線資料,北山,進口,964,2194,709
國6西向路段,非主線資料,國姓,進口,3171,4407,2447
國6西向路段,非主線資料,東草屯,進口,4788,4095,4123
國6西向路段,非主線資料,舊正,進口,3167,2548,3500
國8西向路段,非主線資料,新化端,進口,6410,8435,6952
國8西向路段,非主線資料,新化系統,進口,19297,21979,15711
國8西向路段,非主線資料,新市,進口,10220,7734,13516
國8西向路段,非主線資料,台南系統,進口,13525,12895,14994
國10西向路段,非主線資料,旗山端,進口,16100,19727,11524
國10西向路段,非主線資料,里港,進口,4402,3732,4311
國10西向路段,非主線資料,嶺口,進口,5132,4914,4018
國10西向路段,非主線資料,燕巢系統,進口,21755,24664,18971
國10西向路段,非主線資料,燕巢,進口,4255,3198,5450
國10西向路段,非主線資料,仁武,進口,15072,12691,17503
國10西向路段,非主線資料,鼎金系統,進口,31964,31909,31763
