路線方向,路段,交流道,進出口,週六,週日,週2-4
國1南向路段,大灣-台南,非匝道資料,非匝道資料,49944,44269,54329
國1南向路段,台南-仁德系統,非匝道資料,非匝道資料,57347,51218,60706
國1南向路段,仁德系統-路竹,非匝道資料,非匝道資料,57260,51096,60599
國1南向路段,路竹-高科,非匝道資料,非匝道資料,57972,51456,62243
國1南向路段,高科-岡山,非匝道資料,非匝道資料,57741,51101,61351
國1南向路段,岡山-楠梓(旗楠路),非匝道資料,非匝道資料,66525,57574,72917
國1南向路段,楠梓(旗楠路)-楠梓(鳳楠路),非匝道資料,非匝道資料,52792,45920,56022
國1南向路段,楠梓(鳳楠路)-鼎金系統,非匝道資料,非匝道資料,74310,63152,81660
國1南向路段,鼎金系統-高雄,非匝道資料,非匝道資料,95531,82522,104581
國1南向路段,高雄-中正路,非匝道資料,非匝道資料,52938,44533,60942
國1南向路段,中正路-瑞隆路出口匝道,非匝道資料,非匝道資料,74998,62819,84122
國1南向路段,瑞隆路出口匝道-五甲系統,非匝道資料,非匝道資料,57808,46472,65193
國1南向路段,五甲系統-五甲交流道,非匝道資料,非匝道資料,22842,19530,32605
國1南向路段,五甲交流道-高雄端,非匝道資料,非匝道資料,25025,21885,36494
國1南向路段,高雄端-高港高架,非匝道資料,非匝道資料,5156,4139,8970
國3南向路段,基金-瑪東系統,非匝道資料,非匝道資料,17153,16303,20254
國3南向路段,瑪東系統-汐止系統,非匝道資料,非匝道資料,16108,16238,18679
國3南向路段,汐止系統-新台五路,非匝道資料,非匝道資料,33886,29691,37697
國3南向路段,新台五路-南港,非匝道資料,非匝道資料,38271,33374,42288
國3南向路段,南港-南港系統,非匝道資料,非匝道資料,46879,40329,53882
國3南向路段,南港系統-木柵,非匝道資料,非匝道資料,43171,41374,49870
國3南向路段,木柵-新店,非匝道資料,非匝道資料,41053,38431,46227
國3南向路段,新店-安坑,非匝道資料,非匝道資料,41172,37947,45853
國3南向路段,安坑-中和,非匝道資料,非匝道資料,56963,50688,62538
國3南向路段,中和-土城,非匝道資料,非匝道資料,66546,57360,71720
國3南向路段,土城-樹林,非匝道資料,非匝道資料,83126,71371,86539
國3南向路段,樹林-三鶯,非匝道資料,非匝道資料,71537,61794,72507
國3南向路段,三鶯-鶯歌系統,非匝道資料,非匝道資料,74632,63807,76676
國3南向路段,鶯歌系統-大溪,非匝道資料,非匝道資料,65108,54691,62060
國3南向路段,大溪-龍潭,非匝道資料,非匝道資料,52925,43318,44960
國3南向路段,龍潭-關西服務區,非匝道資料,非匝道資料,46477,37272,35758
國3南向路段,關西服務區-關西,非匝道資料,非匝道資料,46349,37124,35402
國3南向路段,關西-竹林,非匝道資料,非匝道資料,45125,36218,35763
國3南向路段,竹林-寶山,非匝道資料,非匝道資料,40054,31339,32583
國3南向路段,寶山-新竹系統,非匝道資料,非匝道資料,42004,31985,35647
國3南向路段,新竹系統-茄苳,非匝道資料,非匝道資料,50222,38099,47881
國3南向路段,茄苳-香山,非匝道資料,非匝道資料,47408,34798,42814
國3南向路段,香山-西濱,非匝道資料,非匝道資料,44363,31846,35804
國3南向路段,西濱-竹南,非匝道資料,非匝道資料,38233,26991,29174
國3南向路段,竹南-大山,非匝道資料,非匝道資料,37459,26968,27591
國3南向路段,大山-後龍,非匝道資料,非匝道資料,35839,25818,25891
國3南向路段,後龍-西湖服務區,非匝道資料,非匝道資料,34577,25727,25118
國3南向路段,西湖服務區-通霄,非匝道資料,非匝道資料,34822,25844,25167
國3南向路段,通霄-苑裡,非匝道資料,非匝道資料,34340,26278,24776
國3南向路段,苑裡-大甲,非匝道資料,非匝道資料,38453,30336,30602
國3南向路段,大甲-中港系統,非匝道資料,非匝道資料,43780,35188,36988
國3南向路段,中港系統-清水服務區,非匝道資料,非匝道資料,37089,29367,30904
國3南向路段,清水服務區-沙鹿,非匝道資料,非匝道資料,37171,29425,30922
國3南向路段,沙鹿-龍井,非匝道資料,非匝道資料,37391,29110,31797
國3南向路段,龍井-和美,非匝道資料,非匝道資料,39211,30265,33875
國3南向路段,和美-彰化系統,非匝道資料,非匝道資料,45775,35915,43153
國3南向路段,彰化系統-快官,非匝道資料,非匝道資料,36489,28687,35598
國3南向路段,快官-烏日,非匝道資料,非匝道資料,44761,35168,44947
國3南向路段,烏日-中投,非匝道資料,非匝道資料,45603,35685,43962
國3南向路段,中投-霧峰,非匝道資料,非匝道資料,48051,37538,44756
國3南向路段,霧峰-霧峰系統,非匝道資料,非匝道資料,67685,54401,58096
國3南向路段,霧峰系統-草屯,非匝道資料,非匝道資料,55982,46451,48693
國3南向路段,草屯-中興系統,非匝道資料,非匝道資料,53373,44001,45025
國3南向路段,中興系統-中興,非匝道資料,非匝道資料,47086,38383,38779
國3南向路段,中興-南投,非匝道資料,非匝道資料,43658,35583,32881
國3南向路段,南投-南投服務區,非匝道資料,非匝道資料,37508,30586,25674
國3南向路段,南投服務區-名間,非匝道資料,非匝道資料,36240,29740,24865
國3南向路段,名間-竹山,非匝道資料,非匝道資料,29778,24821,19774
國3南向路段,竹山-南雲,非匝道資料,非匝道資料,24731,21746,15935
國3南向路段,南雲-斗六,非匝道資料,非匝道資料,24461,21972,15831
國3南向路段,斗六-古坑(北)&古坑系統,非匝道資料,非匝道資料,23792,21742,15678
國3南向路段,古坑(北)&古坑系統-古坑(南),非匝道資料,非匝道資料,20772,19538,13277
國3南向路段,古坑(南)-古坑服務區,非匝道資料,非匝道資料,21831,20601,14155
國3南向路段,古坑服務區-梅山,非匝道資料,非匝道資料,21808,20587,14141
國3南向路段,梅山-竹崎(北),非匝道資料,非匝道資料,23959,22411,16600
國3南向路段,竹崎(北)-竹崎(南),非匝道資料,非匝道資料,17917,17541,11290
國3南向路段,竹崎(南)-中埔,非匝道資料,非匝道資料,23614,22517,16981
國3南向路段,中埔-水上系統,非匝道資料,非匝道資料,24073,24479,16883
國3南向路段,水上系統-白河,非匝道資料,非匝道資料,20209,21531,12966
國3南向路段,白河-東山服務區,非匝道資料,非匝道資料,20664,22500,13377
國4南向路段,東山服務區-柳營,非匝道資料,非匝道資料,21064,23025,13656
國3南向路段,柳營-烏山頭,非匝道資料,非匝道資料,22699,24488,15733
國3南向路段,烏山頭-官田系統,非匝道資料,非匝道資料,24913,26332,17695
國3南向路段,官田系統-善化,非匝道資料,非匝道資料,27946,29608,20762
國3南向路段,善化-新化系統,非匝道資料,非匝道資料,28518,29135,21371
國3南向路段,新化系統-關廟,非匝道資料,非匝道資料,27487,25878,22443
國3南向路段,關廟-關廟服務區,非匝道資料,非匝道資料,26796,24385,19730
國3南向路段,關廟服務區-田寮,非匝道資料,非匝道資料,26846,24362,19675
國3南向路段,田寮-燕巢系統,非匝道資料,非匝道資料,27178,24228,20391
國3南向路段,燕巢系統-九如,非匝道資料,非匝道資料,26042,21646,21846
國3南向路段,九如-屏東,非匝道資料,非匝道資料,20709,17116,16948
國3南向路段,屏東-長治,非匝道資料,非匝道資料,16398,13397,12746
國3南向路段,長治-麟洛,非匝道資料,非匝道資料,16168,13213,13174
國3南向路段,麟洛-竹田系統,非匝道資料,非匝道資料,18368,15219,15893
國3南向路段,竹田系統-崁頂,非匝道資料,非匝道資料,23827,19435,18131
國3南向路段,崁頂-南州,非匝道資料,非匝道資料,20486,16717,14723
國3南向路段,南州-大鵬灣端,非匝道資料,非匝道資料,6765,5529,4678
國5南向路段,南港系統-石碇,非匝道資料,非匝道資料,28190,22693,21670
國5南向路段,石碇-坪林,非匝道資料,非匝道資料,29468,22726,22421
國5南向路段,坪林-頭城,非匝道資料,非匝道資料,27676,20485,21047
國5南向路段,頭城-宜蘭,非匝道資料,非匝道資料,23218,16585,19329
國5南向路段,宜蘭-羅東,非匝道資料,非匝道資料,19412,14043,16718
國5南向路段,羅東-蘇澳,非匝道資料,非匝道資料,10660,8055,9370
國1高架南向路段,汐止端-堤頂,非匝道資料,非匝道資料,24797,24197,26907
國1高架南向路段,堤頂-環北,非匝道資料,非匝道資料,31834,29146,37803
國1高架南向路段,環北-五股轉接道,非匝道資料,非匝道資料,48340,43020,56241
國1高架南向路段,五股轉接道-泰山轉接道,非匝道資料,非匝道資料,13776,12489,13504
國1高架南向路段,泰山轉接道-機場系統,非匝道資料,非匝道資料,37630,32597,37070
國1高架南向路段,機場系統-中壢轉接道,非匝道資料,非匝道資料,33312,28854,31467
國1高架南向路段,中壢轉接道-楊梅端,非匝道資料,非匝道資料,29724,25228,28678
國3甲東向路段,台北端-萬芳,非匝道資料,非匝道資料,17511,14036,19841
國3甲東向路段,萬芳-深坑端,非匝道資料,非匝道資料,24767,20202,27745
國2東向路段,機場端-大園,非匝道資料,非匝道資料,12629,11916,17269
國2東向路段,大園-大竹,非匝道資料,非匝道資料,26608,23553,37256
國2東向路段,大竹-機場系統,非匝道資料,非匝道資料,41297,35206,57150
國2東向路段,機場系統-南桃園,非匝道資料,非匝道資料,56442,47184,71616
國2東向路段,南桃園-大湳,非匝道資料,非匝道資料,42197,34690,53319
國2東向路段,大湳-鶯歌系統,非匝道資料,非匝道資料,45505,37087,54865
國4東向路段,清水端-中港系統,非匝道資料,非匝道資料,12820,10762,14965
國4東向路段,中港系統-神岡,非匝道資料,非匝道資料,20703,15918,23666
國4東向路段,神岡-台中系統,非匝道資料,非匝道資料,22195,18873,26465
國4東向路段,台中系統-后豐,非匝道資料,非匝道資料,17866,14126,19403
國4東向路段,后豐-豐原端,非匝道資料,非匝道資料,0,0,0
國6東向路段,霧峰系統-舊正,非匝道資料,非匝道資料,22368,17514,17396
國6東向路段,舊正-東草屯,非匝道資料,非匝道資料,22998,17779,16576
國6東向路段,東草屯-國姓,非匝道資料,非匝道資料,20552,15522,14158
國6東向路段,國姓-北山,非匝道資料,非匝道資料,17384,13309,12177
國6東向路段,北山-愛蘭,非匝道資料,非匝道資料,16367,12879,11539
國6東向路段,愛蘭-埔里,非匝道資料,非匝道資料,7868,6026,5593
國6東向路段,埔里-埔里端,非匝道資料,非匝道資料,3832,2716,2337
國8東向路段,台南端-新吉,非匝道資料,非匝道資料,9860,8650,10911
國8東向路段,新吉-南133,非匝道資料,非匝道資料,14679,13603,18291
國8東向路段,南133-台南系統,非匝道資料,非匝道資料,21989,19002,24514
國8東向路段,台南系統-新市,非匝道資料,非匝道資料,23300,20397,23926
國8東向路段,新市-新化系統,非匝道資料,非匝道資料,18236,15836,15780
國8東向路段,新化系統-新化端,非匝道資料,非匝道資料,6498,6201,5971
國10東向路段,左營端-鼎金系統,非匝道資料,非匝道資料,28529,25519,29733
國10東向路段,鼎金系統-仁武,非匝道資料,非匝道資料,35616,30839,36469
國10東向路段,仁武-燕巢,非匝道資料,非匝道資料,30701,27019,31408
國10東向路段,燕巢-燕巢系統,非匝道資料,非匝道資料,34432,30101,31433
國10東向路段,燕巢系統-嶺口,非匝道資料,非匝道資料,22359,18759,18367
國10東向路段,嶺口-里港,非匝道資料,非匝道資料,17571,14230,13919
國10東向路段,里港-旗山端,非匝道資料,非匝道資料,13186,12155,10292
國1北向路段,高港高架-高雄端,非匝道資料,非匝道資料,6260,5222,10066
國1北向路段,高雄端-五甲交流道,非匝道資料,非匝道資料,11079,8884,16869
國1北向路段,五甲交流道-五甲系統,非匝道資料,非匝道資料,22071,18558,30112
國1北向路段,五甲系統-高雄,非匝道資料,非匝道資料,70505,62317,80734
國1北向路段,高雄-鼎金系統,非匝道資料,非匝道資料,93964,84944,102994
國1北向路段,鼎金系統-楠梓(鳳楠路),非匝道資料,非匝道資料,70437,64190,77711
國1北向路段,楠梓(鳳楠路)-楠梓(旗楠路),非匝道資料,非匝道資料,51082,48202,54268
國1北向路段,楠梓(旗楠路)-岡山,非匝道資料,非匝道資料,65690,60935,72257
國1北向路段,岡山-高科,非匝道資料,非匝道資料,57239,54256,60953
國1北向路段,高科-路竹,非匝道資料,非匝道資料,57733,54719,61836
國1北向路段,路竹-仁德系統,非匝道資料,非匝道資料,57235,54501,60480
國1北向路段,仁德系統-台南,非匝道資料,非匝道資料,56671,54706,60967
國1北向路段,台南-大灣,非匝道資料,非匝道資料,47761,45565,51644
國1北向路段,大灣-永康,非匝道資料,非匝道資料,60768,57251,65140
國1北向路段,永康-台南系統,非匝道資料,非匝道資料,63740,60389,64206
國1北向路段,台南系統-安定,非匝道資料,非匝道資料,52732,50956,51265
國1北向路段,安定-麻豆,非匝道資料,非匝道資料,51356,49699,48677
國1北向路段,麻豆-下營系統,非匝道資料,非匝道資料,47887,47345,44532
國1北向路段,下營系統-新營,非匝道資料,非匝道資料,43652,43316,40742
國1北向路段,新營-新營服務區,非匝道資料,非匝道資料,38161,39479,34031
國1北向路段,新營服務區-嘉義系統,非匝道資料,非匝道資料,38602,39908,34387
國1北向路段,嘉義系統-水上,非匝道資料,非匝道資料,38779,39882,35395
國1北向路段,水上-嘉義,非匝道資料,非匝道資料,39591,40863,36505
國1北向路段,嘉義-民雄,非匝道資料,非匝道資料,41573,43306,38902
國1北向路段,民雄-大林,非匝道資料,非匝道資料,42428,44443,39411
國1北向路段,大林-雲林系統,非匝道資料,非匝道資料,42875,45251,39219
國1北向路段,雲林系統-斗南,非匝道資料,非匝道資料,45409,47830,41112
國1北向路段,斗南-虎尾,非匝道資料,非匝道資料,44887,48125,39576
國1北向路段,虎尾-西螺,非匝道資料,非匝道資料,45781,49048,40617
國1北向路段,西螺-北斗,非匝道資料,非匝道資料,45848,49630,40529
國1北向路段,北斗-員林,非匝道資料,非匝道資料,51191,53867,46970
國1北向路段,員林-埔鹽系統,非匝道資料,非匝道資料,57746,59359,54593
國1北向路段,埔鹽系統-彰化,非匝道資料,非匝道資料,60647,62796,59370
國1北向路段,彰化-彰化系統,非匝道資料,非匝道資料,67183,68897,67510
國1北向路段,彰化系統-王田,非匝道資料,非匝道資料,48542,49362,49107
國1北向路段,王田-南屯,非匝道資料,非匝道資料,49369,49585,50905
國1北向路段,南屯-台中,非匝道資料,非匝道資料,49404,48987,51434
國1北向路段,台中-大雅,非匝道資料,非匝道資料,55836,52738,58809
國1北向路段,大雅-豐原,非匝道資料,非匝道資料,69115,64966,69484
國1北向路段,豐原-台中系統,非匝道資料,非匝道資料,69241,66534,66307
國1北向路段,台中系統-后里,非匝道資料,非匝道資料,50717,52583,44443
國1北向路段,后里-三義,非匝道資料,非匝道資料,43621,47296,35277
國1北向路段,三義-銅鑼,非匝道資料,非匝道資料,43970,48092,36199
國1北向路段,銅鑼-苗栗,非匝道資料,非匝道資料,42398,47240,35211
國1北向路段,苗栗-頭屋,非匝道資料,非匝道資料,40988,47108,33521
國1北向路段,頭屋-頭份,非匝道資料,非匝道資料,44793,51147,37231
國1北向路段,頭份-新竹系統,非匝道資料,非匝道資料,51442,56482,46202
國1北向路段,新竹系統-新竹(園區二路),非匝道資料,非匝道資料,61360,64950,65032
國1北向路段,新竹(園區二路)-新竹(公道五路),非匝道資料,非匝道資料,41854,44375,40143
國1北向路段,新竹(公道五路)-竹北,非匝道資料,非匝道資料,66136,65020,73785
國1北向路段,竹北-湖口,非匝道資料,非匝道資料,63989,62072,68050
國1北向路段,湖口-楊梅端,非匝道資料,非匝道資料,58495,57729,60418
國1北向路段,高架楊梅端-楊梅,非匝道資料,非匝道資料,35478,33852,38321
國1北向路段,楊梅-幼獅,非匝道資料,非匝道資料,49229,45099,55116
國1北向路段,幼獅-平鎮系統,非匝道資料,非匝道資料,52910,47626,61553
國1北向路段,平鎮系統-中壢,非匝道資料,非匝道資料,61086,54842,71408
國1北向路段,中壢-內壢,非匝道資料,非匝道資料,63537,55896,76200
國1北向路段,內壢-中壢服務區,非匝道資料,非匝道資料,64760,57381,79031
國1北向路段,中壢服務區-機場系統,非匝道資料,非匝道資料,63776,56451,78169
國1北向路段,機場系統-桃園,非匝道資料,非匝道資料,72973,64792,89515
國1北向路段,桃園-林口(文化北路),非匝道資料,非匝道資料,71932,62738,88266
國1北向路段,林口(文化北路)-林口(文化一路),非匝道資料,非匝道資料,45153,39951,50050
國1北向路段,林口(文化一路)-高公局,非匝道資料,非匝道資料,78445,66461,94166
國1北向路段,高公局-五股,非匝道資料,非匝道資料,99784,86813,116033
國1北向路段,五股-三重,非匝道資料,非匝道資料,100453,85011,116653
國1北向路段,三重-台北,非匝道資料,非匝道資料,68023,56830,78084
國1北向路段,台北-圓山,非匝道資料,非匝道資料,76535,64244,86745
國1北向路段,圓山-內湖,非匝道資料,非匝道資料,43388,35989,50951
國1北向路段,內湖-東湖,非匝道資料,非匝道資料,52956,44732,59217
國1北向路段,東湖-汐五汐止端,非匝道資料,非匝道資料,40930,33954,45557
國1北向路段,汐止及汐止系統-五堵,非匝道資料,非匝道資料,53560,45340,53449
國1北向路段,五堵-大華系統,非匝道資料,非匝道資料,51523,43917,50532
國1北向路段,大華系統-八堵,非匝道資料,非匝道資料,27180,22894,28124
國1北向路段,八堵-基隆,非匝道資料,非匝道資料,21417,18055,22652
國1北向路段,基隆-基隆端,非匝道資料,非匝道資料,22577,18844,23396
國3北向路段,林邊-南州,非匝道資料,非匝道資料,5626,6615,4573
國3北向路段,南州-崁頂,非匝道資料,非匝道資料,17087,20793,14499
國3北向路段,崁頂-竹田系統,非匝道資料,非匝道資料,20765,24487,18350
國3北向路段,竹田系統-麟洛,非匝道資料,非匝道資料,16859,18616,16018
國3北向路段,麟洛-長治,非匝道資料,非匝道資料,14764,17185,13623
國3北向路段,長治-屏東,非匝道資料,非匝道資料,14812,18196,13351
國3北向路段,屏東-九如,非匝道資料,非匝道資料,18861,22151,17551
國3北向路段,九如-燕巢系統,非匝道資料,非匝道資料,23157,26879,21881
國3北向路段,燕巢系統-田寮,非匝道資料,非匝道資料,24599,27672,20566
國3北向路段,田寮-關廟服務區,非匝道資料,非匝道資料,24154,27510,19789
國3北向路段,關廟服務區-關廟,非匝道資料,非匝道資料,24200,27534,19838
國3北向路段,關廟-新化系統,非匝道資料,非匝道資料,25967,27889,22521
國3北向路段,新化系統-善化,非匝道資料,非匝道資料,28123,29109,20915
國3北向路段,善化-官田系統,非匝道資料,非匝道資料,28172,28783,20572
國3北向路段,官田系統-烏山頭,非匝道資料,非匝道資料,24930,26101,17644
國3北向路段,烏山頭-柳營,非匝道資料,非匝道資料,22602,24333,15641
國3北向路段,柳營-東山服務區,非匝道資料,非匝道資料,20925,23063,13545
國3北向路段,東山服務區-白河,非匝道資料,非匝道資料,20451,22604,13248
國3北向路段,白河-水上系統,非匝道資料,非匝道資料,19612,22058,12846
國3北向路段,水上系統-中埔,非匝道資料,非匝道資料,23304,25286,16653
國3北向路段,中埔-竹崎(南),非匝道資料,非匝道資料,21881,24654,16608
國3北向路段,竹崎(南)-竹崎(北),非匝道資料,非匝道資料,16274,19903,11078
國3北向路段,竹崎(北)-梅山,非匝道資料,非匝道資料,21958,25502,16256
國3北向路段,梅山-古坑服務區,非匝道資料,非匝道資料,19681,23914,13941
國3北向路段,古坑服務區-古坑,非匝道資料,非匝道資料,19718,23933,13952
國3北向路段,古坑-古坑系統,非匝道資料,非匝道資料,18526,22840,13027
國3北向路段,古坑系統-斗六,非匝道資料,非匝道資料,21293,25646,15307
國3北向路段,斗六-南雲,非匝道資料,非匝道資料,21772,26329,15578
國3北向路段,南雲-竹山,非匝道資料,非匝道資料,21950,26770,15986
國3北向路段,竹山-名間,非匝道資料,非匝道資料,25542,31543,19600
國3北向路段,名間-南投服務區,非匝道資料,非匝道資料,31310,37285,24845
國3北向路段,南投服務區-南投,非匝道資料,非匝道資料,32286,38518,25649
國3北向路段,南投-中興,非匝道資料,非匝道資料,38080,43671,32601
國3北向路段,中興-中興系統,非匝道資料,非匝道資料,42504,47656,39697
國3北向路段,中興系統-草屯,非匝道資料,非匝道資料,48465,54278,45418
國3北向路段,草屯-霧峰系統,非匝道資料,非匝道資料,51335,56329,48488
國3北向路段,霧峰系統-霧峰,非匝道資料,非匝道資料,60910,68263,57904
國3北向路段,霧峰-中投,非匝道資料,非匝道資料,45892,49727,46800
國3北向路段,中投-烏日,非匝道資料,非匝道資料,42933,45579,44282
國3北向路段,烏日-快官,非匝道資料,非匝道資料,42442,44344,44205
國3北向路段,快官-彰化系統,非匝道資料,非匝道資料,35229,36771,37023
國3北向路段,彰化系統-和美,非匝道資料,非匝道資料,40062,44606,40605
國3北向路段,和美-龍井,非匝道資料,非匝道資料,32790,39878,31129
國3北向路段,龍井-沙鹿,非匝道資料,非匝道資料,31811,38593,30133
國3北向路段,沙鹿-清水服務區,非匝道資料,非匝道資料,31029,38457,28347
國3北向路段,清水服務區-中港系統,非匝道資料,非匝道資料,30943,38451,28321
國3北向路段,中港系統-大甲,非匝道資料,非匝道資料,37558,44457,34167
國3北向路段,大甲-苑裡,非匝道資料,非匝道資料,31506,39524,27481
國3北向路段,苑裡-通霄,非匝道資料,非匝道資料,27181,36301,21752
國3北向路段,通霄-西湖服務區,非匝道資料,非匝道資料,27416,36679,22466
國3北向路段,西湖服務區-後龍,非匝道資料,非匝道資料,27261,36490,22324
國3北向路段,後龍-大山,非匝道資料,非匝道資料,27915,36532,22973
國3北向路段,大山-竹南,非匝道資料,非匝道資料,29455,37817,24765
國3北向路段,竹南-西濱,非匝道資料,非匝道資料,30508,38124,26909
國3北向路段,西濱-香山,非匝道資料,非匝道資料,36163,43171,33484
國3北向路段,香山-茄苳,非匝道資料,非匝道資料,39914,46687,40977
國3北向路段,茄苳-新竹系統,非匝道資料,非匝道資料,42945,48519,45026
國3北向路段,新竹系統-寶山,非匝道資料,非匝道資料,36172,42605,32999
國3北向路段,寶山-竹林,非匝道資料,非匝道資料,35203,41598,31074
國3北向路段,竹林-關西,非匝道資料,非匝道資料,40097,46073,34214
國3北向路段,關西-關西服務區,非匝道資料,非匝道資料,40993,47041,34132
國3北向路段,關西服務區-龍潭,非匝道資料,非匝道資料,41250,47185,34625
國3北向路段,龍潭-大溪,非匝道資料,非匝道資料,47986,51179,43775
國3北向路段,大溪-鶯歌系統,非匝道資料,非匝道資料,59372,59796,59093
國3北向路段,鶯歌系統-三鶯,非匝道資料,非匝道資料,71627,67253,75233
國3北向路段,三鶯-樹林,非匝道資料,非匝道資料,67905,64049,69687
國3北向路段,樹林-土城,非匝道資料,非匝道資料,79825,73950,83778
國3北向路段,土城-中和,非匝道資料,非匝道資料,63171,56644,67217
國3北向路段,中和-安坑,非匝道資料,非匝道資料,52856,45541,57425
國3北向路段,安坑-新店,非匝道資料,非匝道資料,41291,34778,44316
國3北向路段,新店-木柵,非匝道資料,非匝道資料,41883,35057,45359
國3北向路段,木柵-南深路出口匝道,非匝道資料,非匝道資料,42396,35344,46747
國3北向路段,南深路出口匝道-南港系統,非匝道資料,非匝道資料,40378,33496,44115
國3北向路段,南港系統-南港,非匝道資料,非匝道資料,43259,40417,49707
國3北向路段,南港-新台五路,非匝道資料,非匝道資料,36356,32900,40416
